member_id,campaign_id,touch_date,opened_email_flag,clicked_flag,conversion_flag
M009253,C202415,2024-08-07,0,0,0
M002406,C202404,2024-05-06,0,0,0
M005306,C202414,2025-06-09,0,1,0
M001286,C202411,2025-01-15,1,1,0
M006454,C202406,2024-02-09,1,0,0
M005878,C202411,2024-12-13,1,0,0
M009597,C202401,2024-09-23,0,0,0
M005877,C202401,2025-05-04,1,1,1
M005395,C202402,2025-08-26,1,0,0
M008004,C202413,2025-09-08,1,0,0
M006181,C202403,2024-11-10,1,0,0
M001129,C202403,2025-03-30,1,0,0
M009970,C202402,2024-08-06,1,0,0
M002218,C202415,2024-08-01,1,0,0
M009741,C202405,2024-10-07,1,0,0
M006948,C202409,2025-07-03,1,0,0
M009758,C202402,2024-02-13,1,0,0
M003847,C202413,2025-08-19,0,0,0
M002487,C202407,2025-03-25,1,1,0
M001335,C202414,2025-04-14,1,1,0
M000182,C202402,2025-09-09,1,1,0
M007756,C202412,2025-09-05,1,1,1
M007705,C202413,2025-03-02,0,0,0
M003608,C202402,2024-10-17,1,0,0
M003688,C202414,2025-09-29,1,1,1
M004657,C202413,2025-07-16,1,1,0
M006358,C202411,2025-06-02,0,0,0
M000737,C202411,2024-08-15,1,0,0
M009867,C202408,2025-02-15,0,0,0
M005151,C202407,2024-03-29,0,0,0
M009319,C202403,2025-03-01,1,1,0
M009323,C202402,2025-03-24,1,0,0
M006465,C202414,2025-02-02,1,0,0
M006413,C202410,2024-02-22,0,0,0
M005267,C202404,2025-04-28,1,0,0
M008075,C202410,2024-02-22,0,0,0
M004620,C202407,2024-10-21,1,1,1
M009215,C202410,2024-11-25,1,0,0
M006993,C202415,2024-07-18,0,0,0
M000436,C202405,2024-04-09,1,0,0
M000761,C202411,2024-11-02,1,1,0
M004016,C202408,2025-08-07,1,0,0
M007346,C202413,2024-06-01,0,0,0
M007797,C202406,2024-12-11,0,0,0
M009123,C202415,2024-07-29,1,0,0
M002133,C202406,2025-01-11,1,1,0
M004757,C202405,2024-12-01,1,0,0
M003510,C202414,2024-07-04,1,0,0
M005962,C202405,2024-04-16,1,1,0
M005568,C202406,2025-04-12,0,1,0
M008288,C202406,2025-06-26,1,0,0
M007321,C202410,2025-01-09,1,0,0
M000327,C202404,2024-04-15,1,0,0
M004374,C202413,2025-02-19,0,0,0
M002203,C202412,2025-03-14,1,1,0
M003947,C202412,2024-09-08,1,1,1
M002368,C202413,2024-11-22,0,0,0
M004013,C202402,2024-09-26,1,0,0
M001899,C202406,2024-12-20,0,0,0
M009379,C202403,2025-01-09,1,1,0
M002136,C202408,2024-04-05,1,0,0
M004803,C202403,2025-02-26,0,0,0
M006528,C202406,2024-07-08,1,0,0
M005498,C202410,2025-07-18,1,0,0
M000410,C202403,2024-08-06,0,0,0
M001941,C202409,2025-09-27,0,0,0
M003727,C202414,2025-02-08,0,0,0
M009200,C202401,2025-02-10,1,0,0
M007327,C202412,2025-01-07,0,0,0
M007697,C202404,2025-07-17,1,1,0
M001015,C202402,2025-08-01,1,0,0
M002283,C202407,2025-07-06,1,0,0
M009153,C202410,2025-08-01,1,0,0
M008041,C202410,2024-02-14,1,0,0
M004890,C202406,2025-02-14,1,0,0
M009089,C202406,2025-03-01,0,0,0
M004604,C202408,2025-06-16,0,0,0
M000462,C202403,2025-04-03,0,0,0
M002971,C202404,2024-06-07,0,1,0
M000781,C202401,2025-02-26,1,1,0
M001133,C202415,2024-10-25,0,0,0
M006381,C202411,2024-12-10,1,1,0
M009918,C202403,2024-06-15,1,0,0
M005333,C202403,2025-05-25,0,0,0
M008387,C202401,2025-02-04,1,1,1
M009494,C202408,2025-07-13,1,0,0
M008198,C202411,2024-04-24,1,0,0
M009409,C202406,2024-03-31,0,1,0
M002142,C202413,2024-04-11,0,1,0
M007097,C202411,2024-11-18,1,1,0
M005887,C202415,2024-03-04,0,1,0
M005146,C202411,2024-06-23,0,0,0
M002109,C202414,2025-08-16,0,0,0
M005179,C202403,2024-02-10,0,0,0
M003487,C202407,2024-06-11,1,0,0
M002262,C202415,2024-07-29,0,0,0
M001992,C202415,2025-07-12,0,1,0
M004694,C202405,2024-08-04,0,0,0
M007936,C202414,2024-11-22,1,1,0
M001921,C202401,2024-02-09,0,1,0
M009614,C202405,2024-07-08,0,0,0
M001589,C202415,2025-01-04,1,0,0
M008656,C202406,2025-06-13,0,0,0
M005820,C202415,2025-07-15,1,0,0
M009297,C202407,2024-06-02,1,1,0
M007091,C202407,2024-12-31,1,0,0
M007061,C202402,2024-09-18,1,0,0
M000596,C202402,2024-06-20,0,0,0
M000784,C202406,2025-09-09,0,0,0
M007915,C202406,2025-05-10,0,0,0
M002480,C202415,2024-07-28,1,0,0
M009670,C202408,2024-08-18,1,1,0
M004542,C202403,2024-06-06,0,0,0
M009046,C202415,2024-10-17,0,0,0
M006499,C202410,2024-08-28,1,1,0
M006330,C202411,2024-02-01,1,1,1
M003015,C202406,2024-12-12,1,0,0
M006889,C202409,2025-09-29,0,1,0
M004414,C202405,2025-03-06,1,0,0
M007118,C202402,2024-02-25,0,0,0
M005516,C202414,2024-12-05,1,0,0
M007883,C202415,2024-07-16,0,0,0
M004354,C202407,2024-05-07,1,1,0
M006074,C202402,2025-06-10,1,1,1
M008526,C202407,2024-11-14,1,0,0
M001383,C202414,2025-03-13,1,0,0
M008032,C202413,2025-03-12,1,0,0
M001325,C202414,2024-03-11,1,0,0
M005145,C202412,2024-02-29,1,0,0
M000789,C202405,2024-08-02,0,0,0
M005693,C202412,2025-09-22,0,1,0
M003029,C202406,2025-01-17,1,0,0
M006923,C202410,2024-08-17,0,0,0
M007179,C202410,2025-02-27,1,0,0
M005268,C202402,2024-04-18,1,1,0
M005993,C202413,2024-07-12,1,1,1
M008766,C202411,2024-11-10,0,0,0
M002828,C202402,2025-09-25,1,0,0
M009567,C202405,2024-09-06,0,0,0
M008147,C202403,2025-02-08,1,0,0
M003924,C202412,2025-05-02,1,0,0
M002431,C202409,2024-02-22,1,0,0
M003354,C202409,2025-04-29,1,0,0
M001538,C202411,2024-04-01,1,0,0
M000744,C202415,2025-08-24,1,0,0
M008869,C202412,2025-08-23,0,0,0
M007344,C202413,2024-06-18,0,0,0
M004153,C202402,2025-02-27,0,1,0
M005696,C202409,2025-01-14,1,0,0
M000935,C202404,2024-12-25,1,0,0
M001749,C202411,2025-08-07,1,0,0
M004213,C202402,2024-06-03,1,0,0
M004953,C202405,2025-03-24,1,0,0
M000215,C202406,2024-07-29,1,1,0
M001120,C202409,2024-03-27,0,1,0
M003004,C202407,2025-08-29,0,1,0
M008719,C202413,2024-05-23,1,1,1
M008141,C202408,2024-07-22,1,0,0
M004542,C202410,2025-07-31,1,1,0
M005491,C202404,2024-07-04,0,0,0
M004337,C202414,2025-09-04,1,0,0
M009787,C202405,2025-02-07,0,0,0
M004980,C202411,2024-04-23,1,0,0
M003035,C202409,2025-09-03,1,1,0
M006152,C202414,2025-05-27,0,0,0
M002898,C202409,2025-08-02,0,0,0
M003053,C202415,2024-02-01,1,0,0
M008207,C202401,2024-10-24,0,0,0
M004769,C202409,2025-07-10,1,0,0
M008678,C202403,2025-04-09,0,0,0
M002995,C202405,2024-09-01,1,0,0
M006606,C202409,2024-07-30,0,1,0
M000106,C202410,2025-07-09,0,0,0
M004612,C202402,2025-03-15,0,0,0
M004153,C202414,2024-08-10,1,0,0
M004387,C202405,2025-03-13,0,0,0
M008019,C202414,2024-10-01,1,0,0
M003250,C202409,2024-07-04,1,0,0
M004830,C202413,2025-04-16,0,0,0
M006972,C202413,2025-03-12,1,1,1
M004215,C202411,2024-07-16,1,0,0
M007376,C202401,2025-07-13,0,0,0
M007676,C202407,2024-12-03,1,0,0
M004928,C202402,2025-06-26,0,1,0
M008402,C202413,2025-07-25,0,0,0
M005364,C202410,2024-02-20,0,0,0
M002927,C202404,2025-05-25,1,1,0
M002297,C202413,2025-02-06,1,0,0
M007381,C202408,2025-07-22,0,1,0
M009206,C202405,2024-08-23,1,1,0
M007217,C202405,2025-01-06,1,1,0
M002624,C202407,2025-03-10,0,1,0
M007382,C202405,2024-07-01,1,1,0
M004779,C202405,2024-06-29,0,1,0
M002007,C202414,2025-09-07,1,1,0
M006452,C202409,2025-02-25,1,0,0
M003632,C202401,2024-03-06,0,1,0
M001969,C202409,2024-07-31,0,0,0
M009555,C202408,2024-08-06,0,0,0
M004802,C202415,2024-07-10,1,0,0
M009874,C202413,2024-12-30,1,0,0
M005961,C202410,2025-02-24,1,0,0
M003944,C202409,2024-06-19,0,0,0
M000433,C202407,2025-08-03,1,0,0
M000409,C202407,2025-09-23,1,0,0
M009656,C202412,2024-09-20,1,0,0
M006725,C202415,2024-12-08,0,0,0
M009032,C202411,2024-03-09,0,1,0
M006924,C202401,2024-04-06,0,1,0
M002379,C202409,2024-03-21,1,0,0
M001453,C202403,2024-11-01,1,0,0
M005961,C202409,2024-07-29,1,0,0
M006194,C202404,2024-06-25,0,0,0
M004024,C202414,2025-09-11,0,0,0
M003189,C202412,2024-02-29,1,0,0
M005592,C202414,2024-06-05,0,1,0
M009278,C202410,2025-08-01,1,1,0
M004647,C202415,2024-02-24,1,1,0
M000913,C202407,2025-09-22,0,1,0
M009215,C202404,2024-09-21,0,0,0
M008537,C202411,2024-03-28,1,0,0
M006357,C202415,2024-06-23,1,0,0
M003410,C202411,2024-09-06,1,0,0
M003428,C202406,2024-03-13,0,0,0
M001527,C202407,2025-06-19,1,1,0
M006140,C202415,2024-08-15,1,0,0
M004386,C202412,2025-07-24,1,1,0
M004101,C202405,2025-04-06,0,0,0
M007763,C202415,2025-07-13,0,0,0
M000512,C202409,2025-01-01,0,0,0
M004866,C202415,2024-10-10,0,0,0
M000122,C202414,2025-07-01,0,0,0
M007111,C202405,2024-04-16,0,0,0
M008301,C202408,2024-03-03,1,1,1
M001790,C202414,2025-09-21,1,0,0
M008004,C202402,2024-09-22,1,0,0
M005227,C202409,2024-04-20,0,0,0
M009147,C202410,2025-03-27,1,0,0
M009763,C202412,2025-07-17,1,0,0
M003055,C202413,2024-07-18,0,0,0
M003050,C202415,2024-04-24,0,1,0
M002830,C202409,2025-07-04,1,1,0
M002229,C202415,2025-04-17,1,0,0
M001109,C202408,2024-07-26,0,0,0
M003401,C202406,2024-06-03,1,0,0
M007739,C202414,2024-05-10,0,0,0
M000124,C202413,2024-04-21,1,0,0
M006013,C202404,2025-04-16,1,0,0
M007852,C202409,2025-02-11,1,1,0
M002066,C202404,2025-03-22,0,0,0
M002240,C202413,2024-07-12,1,1,0
M001546,C202404,2024-12-06,1,0,0
M009270,C202405,2024-10-17,1,0,0
M000263,C202408,2025-04-23,1,1,0
M000067,C202412,2025-01-15,1,0,0
M000892,C202413,2024-06-11,1,0,0
M008276,C202406,2025-07-27,1,0,0
M004628,C202405,2024-04-03,1,0,0
M006746,C202404,2025-08-22,0,0,0
M001559,C202403,2025-04-15,0,0,0
M003904,C202401,2025-02-27,0,1,0
M005787,C202405,2024-05-05,1,0,0
M001489,C202405,2024-12-13,1,0,0
M009736,C202409,2024-11-11,1,0,0
M005436,C202414,2025-03-26,1,0,0
M000127,C202408,2025-08-17,0,0,0
M001907,C202413,2024-09-23,0,0,0
M008844,C202415,2024-11-01,1,0,0
M000984,C202403,2025-01-21,0,0,0
M001722,C202414,2024-05-08,1,1,0
M009859,C202409,2024-06-02,1,1,0
M002520,C202404,2025-09-01,1,1,0
M005105,C202410,2024-04-20,1,0,0
M002446,C202408,2024-03-01,1,0,0
M003304,C202415,2024-10-31,1,0,0
M007415,C202410,2024-04-02,1,0,0
M003584,C202414,2024-07-27,1,0,0
M003740,C202405,2024-11-15,0,1,0
M006084,C202411,2025-06-27,1,0,0
M004138,C202410,2024-04-17,0,0,0
M006951,C202402,2025-08-14,1,1,0
M008646,C202413,2025-04-05,1,1,0
M008709,C202408,2024-08-10,1,1,0
M007031,C202403,2025-08-21,1,0,0
M002377,C202415,2024-08-16,0,0,0
M009596,C202406,2024-05-30,0,0,0
M004200,C202410,2024-07-14,0,1,0
M003669,C202404,2024-12-11,1,0,0
M005425,C202402,2024-04-15,1,0,0
M009701,C202407,2025-04-16,1,0,0
M002703,C202409,2024-02-14,0,0,0
M005777,C202407,2025-07-17,0,0,0
M006752,C202410,2024-03-05,0,1,0
M004082,C202404,2025-01-09,0,0,0
M000376,C202405,2025-08-06,1,0,0
M006518,C202409,2024-04-16,1,1,0
M001480,C202415,2024-08-27,0,0,0
M002379,C202402,2025-05-09,1,1,0
M009761,C202401,2025-02-19,1,0,0
M005874,C202411,2024-06-26,1,0,0
M003138,C202414,2024-09-07,0,0,0
M000501,C202402,2024-02-17,1,1,0
M008296,C202408,2024-12-04,1,0,0
M008212,C202415,2025-01-12,1,0,0
M001457,C202405,2024-04-27,0,0,0
M005380,C202401,2024-09-27,1,0,0
M007338,C202401,2025-08-16,0,1,0
M006350,C202410,2025-05-08,1,1,0
M007056,C202413,2025-01-13,1,0,0
M008724,C202409,2024-08-13,1,1,0
M005144,C202405,2024-08-22,1,0,0
M001959,C202405,2024-03-20,0,0,0
M009244,C202409,2024-05-18,1,0,0
M007824,C202411,2024-12-20,1,1,1
M001629,C202402,2024-04-09,1,0,0
M008524,C202401,2025-09-25,0,0,0
M003011,C202404,2024-05-18,1,0,0
M006367,C202407,2024-02-15,0,0,0
M009536,C202410,2024-08-09,1,0,0
M006834,C202405,2024-12-24,1,0,0
M004147,C202412,2024-02-02,1,0,0
M003701,C202403,2024-11-25,0,0,0
M006034,C202408,2024-11-06,1,0,0
M007434,C202414,2024-04-14,0,0,0
M003688,C202407,2024-03-10,1,1,0
M009007,C202410,2025-03-21,0,0,0
M005244,C202405,2024-05-29,1,1,1
M004094,C202413,2024-08-08,1,0,0
M000562,C202407,2024-06-20,1,1,0
M003520,C202403,2024-08-09,1,0,0
M005421,C202402,2025-04-14,0,0,0
M009309,C202404,2025-07-11,0,1,0
M005199,C202403,2024-05-30,0,1,0
M007256,C202407,2024-05-28,1,0,0
M001813,C202407,2025-05-31,1,0,0
M003606,C202401,2024-02-09,0,0,0
M004889,C202407,2025-06-07,1,1,0
M004160,C202413,2024-02-27,0,0,0
M005051,C202409,2025-03-16,1,0,0
M005040,C202401,2024-12-04,1,1,0
M005265,C202406,2024-07-26,0,1,0
M007651,C202413,2024-09-24,0,1,0
M006744,C202402,2024-11-12,1,0,0
M005067,C202412,2024-11-19,0,0,0
M004619,C202414,2025-04-18,0,0,0
M001090,C202412,2024-05-28,0,1,0
M000124,C202406,2025-09-10,1,1,0
M004936,C202411,2024-09-28,1,0,0
M000685,C202406,2024-02-25,1,1,0
M007226,C202404,2024-09-08,1,0,0
M001357,C202409,2024-07-15,1,0,0
M007415,C202402,2024-04-29,1,0,0
M000687,C202405,2025-06-19,1,1,0
M004890,C202401,2025-08-11,1,1,1
M007130,C202401,2024-10-01,0,0,0
M003091,C202405,2025-03-03,1,0,0
M005639,C202414,2025-04-12,1,0,0
M002776,C202411,2025-01-11,1,0,0
M009305,C202412,2025-09-12,0,0,0
M007570,C202409,2025-06-30,1,1,0
M009796,C202405,2024-05-30,0,1,0
M004367,C202408,2024-07-20,1,0,0
M001384,C202401,2025-02-28,1,0,0
M007688,C202408,2025-01-08,0,1,0
M007049,C202415,2024-04-19,1,0,0
M002187,C202408,2024-04-18,1,1,1
M006778,C202412,2024-07-16,0,1,0
M009821,C202413,2025-09-03,1,0,0
M007073,C202409,2025-06-07,1,0,0
M001145,C202404,2024-06-19,1,0,0
M007232,C202409,2025-06-09,0,1,0
M002816,C202405,2024-12-12,0,0,0
M001973,C202401,2025-02-18,0,0,0
M004710,C202403,2024-05-28,1,1,0
M006554,C202412,2024-03-29,1,0,0
M001617,C202411,2025-06-15,1,0,0
M003286,C202406,2024-10-03,1,1,0
M008862,C202403,2025-06-14,1,0,0
M002798,C202412,2025-03-23,0,0,0
M002526,C202407,2024-09-08,1,0,0
M007397,C202406,2024-03-30,0,0,0
M001444,C202404,2024-10-21,1,1,0
M002544,C202412,2024-06-03,1,1,0
M007599,C202412,2025-07-30,0,0,0
M009799,C202411,2025-01-09,0,0,0
M003895,C202409,2024-07-20,0,0,0
M008460,C202406,2024-04-07,1,0,0
M009611,C202401,2024-05-03,0,0,0
M004973,C202405,2025-01-17,0,0,0
M009151,C202415,2025-05-02,0,0,0
M005818,C202412,2024-05-11,0,1,0
M009372,C202406,2024-02-14,1,0,0
M009992,C202403,2025-05-31,0,1,0
M001631,C202413,2025-04-11,1,0,0
M009221,C202404,2025-02-08,0,0,0
M000913,C202410,2025-09-26,1,0,0
M007033,C202413,2025-04-07,0,1,0
M004951,C202402,2024-04-17,1,0,0
M002428,C202413,2025-01-29,0,1,0
M001199,C202403,2024-10-11,1,0,0
M003434,C202406,2024-04-21,1,0,0
M001196,C202414,2025-03-06,1,0,0
M001495,C202402,2024-04-29,1,1,0
M008010,C202407,2024-02-17,1,0,0
M008356,C202415,2024-04-04,0,0,0
M009070,C202412,2024-08-22,1,1,0
M007072,C202412,2024-12-19,0,0,0
M008666,C202413,2025-07-02,1,0,0
M006158,C202406,2024-08-12,1,1,0
M008462,C202404,2024-06-09,1,0,0
M001529,C202402,2024-08-26,0,0,0
M002797,C202402,2025-01-06,1,1,0
M008266,C202405,2024-09-01,0,1,0
M001186,C202407,2024-12-15,0,0,0
M003612,C202411,2024-06-12,1,0,0
M006156,C202408,2025-03-22,1,0,0
M001258,C202410,2025-04-04,0,0,0
M002658,C202408,2025-02-01,1,1,0
M005224,C202407,2024-04-16,1,0,0
M006656,C202402,2024-06-16,1,0,0
M007054,C202401,2024-03-26,0,1,0
M006336,C202410,2024-07-10,1,0,0
M008438,C202408,2025-09-15,1,0,0
M008357,C202408,2025-09-21,1,0,0
M001335,C202415,2024-03-16,1,0,0
M007629,C202403,2024-03-14,1,0,0
M000909,C202410,2024-10-20,0,0,0
M004648,C202411,2025-07-14,1,1,0
M000621,C202408,2024-09-17,1,0,0
M006573,C202405,2024-07-29,0,0,0
M001776,C202402,2024-04-09,1,1,0
M007389,C202406,2024-08-05,0,0,0
M001395,C202411,2025-04-22,1,0,0
M003693,C202407,2025-08-06,1,0,0
M005440,C202406,2024-03-07,1,1,1
M000456,C202414,2025-03-14,1,1,0
M002294,C202401,2025-07-17,1,0,0
M002998,C202402,2024-09-30,1,0,0
M002225,C202411,2024-03-18,0,0,0
M005843,C202410,2025-03-31,0,0,0
M001858,C202402,2025-09-10,1,1,0
M003319,C202412,2025-06-02,0,0,0
M009972,C202407,2024-07-01,1,0,0
M006282,C202405,2025-08-26,1,1,0
M003866,C202402,2025-02-15,0,0,0
M006526,C202414,2024-04-05,1,0,0
M005772,C202404,2024-10-01,0,0,0
M001334,C202408,2024-07-01,1,0,0
M002865,C202405,2025-05-29,0,0,0
M008582,C202414,2025-07-10,1,1,0
M000550,C202404,2025-07-25,1,0,0
M000092,C202401,2025-09-13,1,0,0
M008259,C202410,2025-05-09,0,0,0
M005404,C202401,2024-06-07,1,1,0
M004306,C202415,2025-08-28,1,1,0
M003910,C202409,2025-05-09,1,0,0
M007567,C202410,2025-08-31,0,0,0
M004962,C202410,2025-09-08,0,0,0
M008711,C202410,2025-09-22,0,1,0
M002711,C202413,2024-12-09,0,0,0
M008884,C202402,2025-05-23,1,0,0
M004805,C202414,2024-12-09,1,0,0
M003910,C202402,2024-04-11,1,0,0
M006224,C202405,2025-07-05,0,0,0
M009122,C202402,2025-02-22,0,0,0
M004058,C202403,2025-03-08,0,0,0
M007164,C202405,2024-11-05,1,0,0
M006844,C202409,2024-12-28,0,0,0
M009464,C202406,2025-09-03,1,0,0
M008547,C202404,2024-08-24,1,0,0
M009593,C202415,2024-07-08,1,0,0
M008731,C202412,2024-04-10,0,0,0
M000765,C202414,2024-10-23,0,0,0
M009281,C202408,2024-12-31,1,1,0
M004569,C202413,2024-06-15,1,0,0
M008480,C202412,2025-06-10,1,0,0
M000225,C202415,2025-08-19,0,1,0
M006634,C202401,2024-12-09,0,0,0
M008007,C202415,2024-10-18,1,1,1
M008183,C202412,2025-03-18,0,0,0
M000750,C202412,2025-04-30,0,0,0
M004897,C202408,2025-05-31,0,1,0
M003874,C202415,2024-09-17,0,0,0
M004444,C202402,2025-02-14,0,0,0
M006816,C202407,2024-07-15,0,1,0
M004007,C202407,2025-03-21,1,0,0
M009009,C202404,2024-06-20,0,0,0
M009384,C202414,2024-06-03,1,1,1
M001277,C202406,2025-04-27,0,1,0
M003177,C202407,2024-07-15,1,0,0
M004740,C202405,2024-12-04,1,0,0
M009239,C202403,2024-10-20,1,0,0
M004717,C202409,2025-04-29,1,1,0
M009916,C202404,2024-08-30,1,0,0
M006220,C202413,2024-07-19,0,0,0
M006501,C202401,2025-08-18,0,1,0
M008921,C202415,2025-06-10,1,0,0
M003231,C202409,2025-01-29,1,0,0
M001052,C202415,2024-12-13,1,0,0
M004395,C202402,2024-09-28,0,0,0
M004738,C202402,2024-10-23,1,0,0
M004807,C202405,2024-07-13,1,0,0
M003441,C202412,2024-03-19,1,0,0
M009380,C202403,2024-02-19,1,1,1
M004325,C202415,2025-06-25,0,1,0
M006362,C202403,2024-12-02,1,0,0
M001326,C202404,2024-04-01,1,1,0
M006220,C202402,2025-01-15,1,1,0
M000787,C202407,2024-10-24,0,0,0
M006474,C202409,2025-03-17,1,1,1
M004449,C202405,2024-07-20,1,0,0
M005992,C202415,2024-12-09,1,1,0
M008184,C202413,2025-04-11,1,0,0
M000988,C202409,2025-05-16,1,0,0
M005585,C202404,2025-09-28,0,1,0
M003964,C202402,2024-09-29,1,0,0
M002123,C202403,2025-04-08,1,0,0
M007448,C202408,2024-08-10,0,1,0
M000963,C202412,2025-04-27,1,0,0
M007238,C202412,2024-07-15,0,0,0
M005935,C202402,2025-04-21,1,0,0
M007454,C202410,2024-05-05,1,1,1
M001562,C202407,2024-09-29,0,1,0
M000989,C202409,2025-08-21,1,0,0
M004141,C202411,2025-04-30,1,1,1
M002148,C202402,2024-05-30,1,1,0
M003049,C202410,2024-09-27,0,0,0
M007530,C202402,2025-03-29,1,1,0
M002966,C202414,2025-08-06,0,1,0
M008312,C202403,2025-03-12,0,0,0
M003250,C202407,2024-06-09,0,0,0
M009450,C202412,2025-06-14,1,0,0
M008689,C202406,2024-02-24,1,0,0
M006577,C202411,2024-06-21,0,0,0
M006877,C202412,2025-08-11,1,0,0
M006543,C202402,2024-09-27,0,1,0
M009437,C202403,2024-09-29,0,0,0
M009578,C202407,2024-06-14,1,0,0
M002804,C202403,2024-11-16,0,0,0
M005360,C202404,2024-04-07,0,0,0
M007851,C202411,2024-12-05,1,0,0
M007161,C202405,2025-06-16,1,0,0
M007342,C202406,2025-06-17,1,1,0
M002294,C202407,2025-01-09,1,0,0
M001226,C202413,2024-07-10,0,0,0
M000448,C202413,2024-11-17,0,0,0
M006952,C202402,2024-07-25,1,0,0
M006854,C202404,2024-04-09,0,1,0
M000428,C202410,2025-03-31,1,0,0
M002965,C202407,2025-09-11,0,1,0
M005984,C202414,2025-08-15,1,0,0
M001381,C202401,2025-03-10,1,1,0
M002373,C202413,2024-11-15,1,0,0
M001211,C202401,2025-03-30,1,0,0
M002245,C202411,2024-10-29,1,1,1
M002574,C202409,2025-08-11,1,0,0
M003822,C202404,2025-01-31,0,0,0
M002954,C202413,2024-09-22,0,0,0
M003638,C202403,2024-09-17,1,0,0
M009235,C202409,2025-05-02,1,0,0
M001599,C202403,2024-08-07,0,0,0
M003326,C202401,2025-07-21,0,0,0
M000001,C202404,2024-06-27,1,0,0
M006540,C202414,2025-05-14,0,0,0
M004053,C202407,2024-04-16,1,0,0
M008986,C202413,2024-10-17,1,0,0
M001638,C202408,2024-05-26,0,0,0
M004086,C202414,2024-08-14,1,0,0
M002302,C202415,2025-02-13,1,0,0
M005683,C202403,2024-11-28,1,0,0
M008377,C202407,2025-05-10,0,0,0
M009553,C202415,2024-12-17,0,1,0
M002200,C202404,2024-10-23,1,0,0
M000100,C202406,2024-10-25,1,0,0
M002414,C202405,2025-03-24,1,1,0
M009283,C202408,2024-03-10,1,0,0
M008138,C202405,2024-06-04,1,0,0
M008817,C202409,2025-03-09,0,1,0
M002343,C202408,2025-07-14,0,0,0
M004543,C202405,2024-07-07,0,1,0
M008341,C202403,2024-10-21,1,0,0
M006556,C202414,2024-06-29,1,0,0
M005630,C202412,2024-04-10,1,0,0
M005350,C202401,2024-05-04,0,0,0
M004769,C202410,2025-02-26,1,0,0
M000842,C202406,2025-04-16,0,0,0
M007823,C202414,2024-11-14,1,0,0
M003792,C202413,2025-08-18,1,0,0
M004999,C202407,2024-02-21,0,0,0
M007181,C202415,2024-10-18,1,1,0
M004299,C202404,2025-08-07,0,0,0
M005021,C202403,2025-03-17,1,0,0
M002727,C202403,2024-06-13,0,0,0
M000593,C202401,2025-05-08,1,1,0
M003160,C202404,2025-02-28,1,0,0
M005972,C202406,2024-04-25,1,0,0
M006027,C202415,2024-05-01,1,0,0
M003837,C202408,2025-09-04,1,0,0
M009963,C202405,2025-05-24,1,0,0
M000012,C202407,2025-04-15,0,0,0
M002782,C202409,2024-09-30,1,0,0
M004345,C202409,2025-08-19,1,1,0
M001759,C202406,2025-09-19,1,0,0
M006279,C202407,2024-10-19,1,0,0
M009549,C202404,2024-04-11,1,0,0
M007454,C202411,2024-06-22,1,1,1
M002134,C202402,2024-05-08,1,0,0
M001578,C202402,2025-09-18,0,1,0
M001579,C202405,2024-03-05,1,0,0
M009512,C202415,2024-03-13,1,0,0
M009159,C202410,2024-04-10,1,0,0
M004274,C202403,2025-04-30,0,0,0
M009673,C202415,2025-01-17,1,0,0
M007796,C202415,2025-09-11,0,0,0
M009583,C202411,2025-07-26,1,0,0
M004186,C202415,2024-11-23,1,1,1
M009403,C202405,2024-07-21,1,0,0
M009308,C202410,2024-12-23,1,0,0
M009204,C202411,2024-09-10,0,0,0
M001468,C202408,2025-02-22,1,0,0
M000985,C202401,2025-05-27,1,1,0
M002677,C202410,2025-05-27,1,0,0
M004272,C202401,2024-04-30,0,0,0
M003241,C202408,2024-08-03,0,1,0
M007310,C202404,2025-01-08,1,0,0
M007434,C202407,2025-08-29,1,0,0
M001229,C202412,2025-09-18,1,1,1
M000272,C202410,2025-03-04,1,0,0
M008835,C202413,2024-10-30,1,0,0
M008766,C202414,2025-02-21,1,0,0
M005556,C202406,2025-05-11,0,0,0
M000802,C202402,2024-12-04,0,0,0
M009909,C202404,2025-01-21,1,0,0
M006114,C202409,2024-08-10,1,0,0
M000963,C202409,2024-08-29,1,0,0
M007484,C202412,2025-02-06,0,1,0
M005912,C202414,2024-03-06,0,1,0
M003405,C202406,2025-05-30,1,1,0
M002783,C202406,2024-03-29,1,0,0
M005183,C202401,2025-03-09,1,1,0
M005058,C202407,2024-04-14,1,0,0
M008195,C202410,2025-03-14,0,0,0
M000843,C202407,2024-02-17,1,0,0
M007776,C202404,2025-06-16,0,0,0
M005773,C202413,2024-07-07,1,0,0
M008713,C202402,2024-05-30,1,0,0
M008440,C202404,2025-09-28,0,1,0
M008731,C202411,2024-03-11,1,0,0
M009007,C202415,2025-06-10,1,0,0
M003441,C202407,2024-06-19,1,0,0
M003264,C202412,2025-07-01,0,0,0
M007682,C202404,2025-06-19,0,0,0
M003093,C202401,2024-02-04,1,0,0
M000246,C202401,2025-06-02,0,0,0
M006266,C202410,2024-10-26,1,1,0
M004944,C202408,2025-02-15,1,0,0
M001806,C202406,2024-04-24,0,1,0
M001384,C202412,2024-11-01,1,1,0
M003932,C202401,2025-01-07,1,0,0
M009863,C202411,2024-02-12,0,1,0
M006246,C202414,2025-06-15,1,0,0
M005973,C202406,2024-03-25,1,0,0
M005377,C202405,2024-08-21,1,0,0
M009410,C202401,2025-06-09,1,0,0
