member_id,join_date,age,gender,language_pref,zipcode,employment_status,income_bracket,channel_signup,churn_flag
M004545,2025-07-29,44,m,english,80220,full_time,under_25k,branch,0
M004546,2024-03-02,47,m,english,80227,full_time,100k_plus,online,1
M004547,2025-01-03,39,m,english,80226,full_time,50k_75k,online,0
M004548,2025-01-02,39,m,english,67212,full_time,under_25k,online,1
M004549,2025-07-27,45,f,english,80016,unemployed,75k_100k,online,0
M004550,2024-04-03,37,f,spanish,80231,retired,25k_50k,online,0
M004551,2025-04-13,57,f,english,80010,student,75k_100k,online,0
M004552,2024-01-26,50,f,spanish,80123,full_time,50k_75k,online,0
M004553,2025-03-10,50,m,english,80123,full_time,25k_50k,online,0
M004554,2024-04-30,28,f,spanish,80227,part_time,75k_100k,online,0
M004555,2024-02-19,39,m,english,67206,full_time,50k_75k,branch,0
M004556,2024-02-05,36,f,spanish,80223,full_time,75k_100k,online,0
M004557,2025-02-13,28,f,english,67208,part_time,100k_plus,referral,0
M004558,2024-10-15,44,f,english,67212,full_time,25k_50k,online,0
M004559,2025-01-13,34,m,english,67208,full_time,50k_75k,referral,0
M004560,2024-04-09,48,unknown,english,80014,full_time,100k_plus,online,0
M004561,2024-11-19,27,f,english,80205,student,50k_75k,branch,0
M004562,2024-11-24,61,f,spanish,80205,student,50k_75k,online,0
M004563,2024-08-08,29,m,english,80015,part_time,25k_50k,online,0
M004564,2025-07-20,43,m,english,80223,full_time,50k_75k,referral,0
M004565,2024-04-19,50,m,english,67219,student,50k_75k,online,0
M004566,2024-05-28,33,m,spanish,80218,unemployed,25k_50k,online,0
M004567,2025-02-09,50,f,english,67202,part_time,25k_50k,event,0
M004568,2025-02-13,25,f,english,67226,full_time,50k_75k,online,0
M004569,2024-05-08,57,m,english,80110,student,25k_50k,online,0
M004570,2025-04-28,40,f,spanish,67226,part_time,50k_75k,branch,0
M004571,2024-04-17,33,m,english,80218,retired,75k_100k,online,1
M004572,2025-01-23,36,m,english,80203,student,25k_50k,branch,0
M004573,2025-02-28,50,f,english,80223,student,75k_100k,referral,0
M004574,2025-03-22,33,f,english,80022,part_time,50k_75k,online,0
M004575,2024-03-08,31,f,english,67208,full_time,100k_plus,branch,1
M004576,2024-03-06,37,m,english,67213,full_time,100k_plus,online,0
M004577,2025-07-18,26,m,spanish,67214,full_time,75k_100k,branch,0
M004578,2025-05-18,62,m,english,67219,full_time,50k_75k,online,0
M004579,2025-05-18,33,m,english,80010,student,100k_plus,online,0
M004580,2024-11-16,50,m,english,67211,full_time,100k_plus,online,0
M004581,2025-08-02,43,f,english,80211,full_time,50k_75k,online,0
M004582,2025-03-22,28,m,english,80010,full_time,50k_75k,online,0
M004583,2025-07-27,40,m,english,80219,full_time,under_25k,event,1
M004584,2024-07-28,49,f,english,67202,student,under_25k,online,0
M004585,2025-01-04,38,f,spanish,80016,student,50k_75k,online,0
M004586,2025-07-17,54,f,english,80203,student,50k_75k,event,0
M004587,2025-09-19,52,f,english,80219,full_time,25k_50k,online,0
M004588,2025-04-02,51,m,english,80012,full_time,under_25k,branch,1
M004589,2025-07-30,34,m,english,80219,retired,75k_100k,online,1
M004590,2024-06-11,27,f,spanish,80112,full_time,50k_75k,branch,0
M004591,2024-11-27,33,f,spanish,67213,part_time,75k_100k,online,1
M004592,2024-12-15,42,f,english,80212,student,75k_100k,branch,0
M004593,2025-04-12,47,m,english,80223,full_time,50k_75k,referral,1
M004594,2025-03-01,18,m,english,67214,full_time,25k_50k,online,1
M004595,2024-11-22,40,f,english,80110,full_time,50k_75k,referral,0
M004596,2024-04-15,42,m,spanish,80212,unemployed,25k_50k,online,0
M004597,2024-09-11,37,f,english,67203,full_time,75k_100k,online,0
M004598,2024-12-23,55,f,english,80211,full_time,25k_50k,online,0
M004599,2025-03-19,45,f,english,67208,full_time,25k_50k,online,0
M004600,2024-04-22,56,m,spanish,80227,full_time,50k_75k,referral,0
M004601,2024-01-30,37,m,english,80110,part_time,75k_100k,referral,0
M004602,2025-06-07,51,m,english,80015,full_time,75k_100k,online,0
M004603,2024-02-15,60,f,english,67227,full_time,25k_50k,online,0
M004604,2024-06-19,56,f,english,80015,full_time,50k_75k,online,1
M004605,2024-05-09,27,m,english,67214,full_time,25k_50k,online,0
M004606,2024-12-18,37,m,english,80012,full_time,75k_100k,online,1
M004607,2024-07-21,36,m,english,80017,full_time,25k_50k,online,1
M004608,2024-08-13,46,f,english,80123,retired,75k_100k,online,0
M004609,2024-03-20,48,f,english,67211,full_time,100k_plus,branch,0
M004610,2024-11-05,30,m,english,80227,full_time,100k_plus,branch,0
M004611,2024-02-04,41,f,other,67202,full_time,100k_plus,online,0
M004612,2025-07-17,18,f,english,67218,part_time,25k_50k,branch,0
M004613,2024-06-09,57,f,english,80122,student,50k_75k,online,0
M004614,2025-08-18,34,f,english,80212,unemployed,under_25k,online,0
M004615,2025-03-10,41,f,english,80111,full_time,25k_50k,online,0
M004616,2025-06-21,36,m,english,80110,full_time,under_25k,branch,0
M004617,2024-08-12,54,f,english,80016,full_time,75k_100k,online,0
M004618,2025-03-21,18,f,spanish,80205,full_time,50k_75k,online,0
M004619,2024-11-12,40,m,spanish,80224,student,100k_plus,online,0
M004620,2025-02-17,39,m,english,80204,part_time,50k_75k,online,0
M004621,2024-04-04,35,m,english,80211,full_time,75k_100k,referral,0
M004622,2024-08-12,61,m,english,80224,retired,50k_75k,online,0
M004623,2025-07-06,29,m,english,80203,retired,75k_100k,branch,0
M004624,2024-03-06,49,f,english,80112,retired,100k_plus,referral,0
M004625,2025-01-31,44,m,english,80231,full_time,50k_75k,online,0
M004626,2024-07-28,55,m,english,67203,full_time,under_25k,referral,0
M004627,2025-04-18,32,f,english,80224,full_time,25k_50k,online,0
M004628,2025-07-24,31,f,english,80022,full_time,75k_100k,referral,0
M004629,2025-05-04,53,m,spanish,80203,full_time,25k_50k,online,0
M004630,2024-06-28,45,m,english,67214,retired,75k_100k,online,1
M004631,2025-06-07,21,f,spanish,80202,full_time,75k_100k,online,0
M004632,2025-04-03,34,f,english,80123,part_time,75k_100k,branch,0
M004633,2024-03-08,45,m,english,80227,student,75k_100k,online,0
M004634,2024-11-24,50,f,english,80017,full_time,75k_100k,branch,0
M004635,2024-07-20,32,f,spanish,67214,full_time,75k_100k,online,1
M004636,2025-04-19,18,f,english,80212,part_time,under_25k,online,0
M004637,2025-06-01,46,m,english,80204,student,50k_75k,online,0
M004638,2024-01-15,25,m,spanish,67203,unemployed,50k_75k,branch,0
M004639,2024-02-11,18,m,english,80218,retired,100k_plus,referral,0
M004640,2025-06-26,18,m,spanish,67208,retired,75k_100k,referral,0
M004641,2024-10-15,50,m,spanish,80224,part_time,50k_75k,online,0
M004642,2025-06-16,42,m,english,67211,full_time,50k_75k,online,0
M004643,2024-08-31,37,f,spanish,80030,student,under_25k,branch,0
M004644,2025-09-03,57,m,english,80219,unemployed,50k_75k,branch,0
M004645,2025-07-20,48,m,spanish,80120,full_time,25k_50k,online,0
M004646,2025-08-20,59,f,english,80205,full_time,under_25k,referral,0
M004647,2024-06-22,23,m,english,67206,full_time,25k_50k,online,1
M004648,2025-06-17,40,f,spanish,80205,unemployed,75k_100k,branch,0
M004649,2025-05-23,21,f,english,80218,full_time,100k_plus,online,0
M004650,2024-08-31,37,f,spanish,80203,student,75k_100k,online,1
M004651,2024-02-29,37,f,english,67213,student,25k_50k,online,0
M004652,2024-04-13,48,m,english,80204,student,under_25k,event,0
M004653,2024-10-29,41,f,spanish,67204,part_time,50k_75k,online,0
M004654,2024-03-17,47,m,english,67219,unemployed,25k_50k,event,0
M004655,2024-01-18,48,f,spanish,80202,full_time,50k_75k,online,0
M004656,2025-06-17,66,m,english,80206,full_time,50k_75k,branch,0
M004657,2024-07-02,36,f,spanish,80017,full_time,under_25k,branch,0
M004658,2025-07-03,29,f,spanish,67213,full_time,50k_75k,referral,0
M004659,2024-10-07,43,f,english,67227,full_time,50k_75k,branch,0
M004660,2024-10-14,30,f,spanish,80204,full_time,50k_75k,branch,0
M004661,2025-06-08,58,m,english,80016,student,75k_100k,branch,0
M004662,2025-04-18,37,m,spanish,80219,full_time,25k_50k,event,0
M004663,2024-09-23,33,f,english,80224,student,25k_50k,online,1
M004664,2025-08-31,34,m,english,80211,full_time,25k_50k,online,0
M004665,2024-12-22,49,m,english,80218,full_time,under_25k,branch,1
M004666,2024-01-01,38,f,english,80112,full_time,25k_50k,online,0
M004667,2024-01-27,32,f,spanish,80222,full_time,under_25k,branch,0
M004668,2025-07-01,60,m,english,67207,full_time,50k_75k,online,0
M004669,2024-06-08,30,f,english,80227,full_time,75k_100k,online,0
M004670,2025-02-02,40,m,english,80211,part_time,25k_50k,branch,0
M004671,2025-06-26,48,m,english,67218,full_time,under_25k,online,0
M004672,2024-05-06,20,m,english,80205,full_time,50k_75k,online,1
M004673,2024-07-28,46,f,english,80123,full_time,75k_100k,online,0
M004674,2024-05-29,27,f,english,67212,retired,50k_75k,online,1
M004675,2024-01-31,50,m,spanish,80014,full_time,25k_50k,referral,1
M004676,2025-09-03,28,f,english,67212,full_time,50k_75k,branch,0
M004677,2024-10-28,48,m,english,67207,full_time,under_25k,referral,1
M004678,2024-09-13,53,m,english,67204,student,75k_100k,branch,0
M004679,2024-02-26,50,f,english,80207,full_time,75k_100k,event,0
M004680,2024-01-09,43,m,spanish,80206,full_time,75k_100k,online,0
M004681,2024-01-05,37,m,english,80222,part_time,25k_50k,online,0
M004682,2024-04-23,33,f,english,80222,part_time,100k_plus,online,0
M004683,2024-07-23,58,f,english,67219,full_time,100k_plus,branch,1
M004684,2024-01-24,32,f,english,80030,full_time,25k_50k,online,0
M004685,2025-05-07,28,m,spanish,67204,unemployed,25k_50k,online,0
M004686,2025-02-09,48,m,english,80017,full_time,75k_100k,online,0
M004687,2024-04-12,30,f,english,80227,full_time,75k_100k,online,0
M004688,2024-02-29,29,m,english,80014,full_time,50k_75k,online,0
M004689,2024-03-26,23,f,english,80110,retired,100k_plus,referral,0
M004690,2025-01-06,34,f,english,80211,full_time,25k_50k,online,0
M004691,2025-08-18,39,f,english,67206,full_time,50k_75k,online,0
M004692,2024-07-20,43,m,english,80012,full_time,under_25k,online,0
M004693,2025-08-24,51,f,english,67207,full_time,under_25k,online,0
M004694,2024-03-29,46,f,other,67214,unemployed,under_25k,branch,0
M004695,2025-03-12,38,f,english,80033,full_time,50k_75k,online,1
M004696,2024-04-29,38,f,spanish,80226,full_time,50k_75k,online,0
M004697,2024-06-04,46,m,english,80123,full_time,under_25k,branch,0
M004698,2025-02-02,55,m,english,80202,student,75k_100k,online,0
M004699,2024-07-06,42,f,english,67207,full_time,50k_75k,online,0
M004700,2024-02-21,34,m,english,67227,part_time,25k_50k,online,0
M004701,2025-06-14,28,m,english,80218,full_time,under_25k,online,0
M004702,2025-04-24,23,m,english,80030,part_time,25k_50k,online,0
M004703,2025-08-09,48,m,english,80030,full_time,50k_75k,online,0
M004704,2024-08-17,47,f,spanish,67226,full_time,75k_100k,online,0
M004705,2025-04-25,47,unknown,spanish,80016,full_time,75k_100k,online,0
M004706,2024-05-09,38,m,english,80016,full_time,25k_50k,online,0
M004707,2024-02-24,57,f,spanish,80033,student,100k_plus,online,0
M004708,2024-09-27,34,f,english,80033,full_time,50k_75k,online,0
M004709,2024-04-09,51,f,spanish,80123,retired,75k_100k,online,0
M004710,2024-03-09,40,m,english,80121,full_time,25k_50k,branch,0
M004711,2024-10-25,33,f,english,67227,full_time,50k_75k,online,0
M004712,2025-06-12,47,f,english,80216,full_time,50k_75k,branch,0
M004713,2024-12-19,45,m,english,80022,full_time,75k_100k,online,1
M004714,2025-09-19,44,f,spanish,80202,full_time,75k_100k,online,1
M004715,2024-05-31,41,f,english,80010,full_time,50k_75k,branch,0
M004716,2024-11-25,40,f,english,80226,retired,25k_50k,online,0
M004717,2024-04-25,69,f,english,80219,part_time,100k_plus,online,0
M004718,2025-06-25,54,f,english,80111,full_time,25k_50k,branch,0
M004719,2024-11-18,49,m,spanish,80220,student,25k_50k,branch,0
M004720,2025-07-16,41,f,spanish,67204,full_time,25k_50k,online,0
M004721,2025-07-25,52,m,english,67206,retired,25k_50k,referral,1
M004722,2024-08-16,46,m,english,80120,full_time,25k_50k,branch,0
M004723,2024-12-25,40,f,english,80022,full_time,75k_100k,online,0
M004724,2024-01-05,36,m,english,80120,student,50k_75k,online,0
M004725,2024-01-28,39,m,english,80017,full_time,25k_50k,branch,0
M004726,2024-12-29,18,m,english,80123,part_time,100k_plus,online,0
M004727,2025-04-06,43,m,english,80110,retired,75k_100k,branch,0
M004728,2024-08-18,34,m,english,67218,retired,75k_100k,online,1
M004729,2025-01-29,59,f,english,80211,retired,50k_75k,online,0
M004730,2024-09-27,40,m,english,80220,full_time,50k_75k,branch,0
M004731,2024-10-30,26,f,english,67206,student,under_25k,branch,0
M004732,2025-01-17,39,f,english,80226,full_time,75k_100k,branch,0
M004733,2025-07-11,27,m,english,67203,retired,100k_plus,online,0
M004734,2024-01-28,46,f,english,67203,full_time,25k_50k,branch,0
M004735,2025-06-02,43,f,spanish,80219,full_time,75k_100k,online,0
M004736,2024-07-17,51,m,spanish,67213,retired,50k_75k,branch,0
M004737,2025-08-28,31,other,spanish,80224,student,25k_50k,branch,0
M004738,2024-03-22,40,f,english,80033,unemployed,100k_plus,online,0
M004739,2024-03-28,24,m,english,80224,full_time,under_25k,online,0
M004740,2025-01-24,48,f,english,67212,full_time,25k_50k,branch,0
M004741,2025-08-02,46,f,english,67208,retired,100k_plus,online,0
M004742,2025-03-26,46,f,english,80204,full_time,50k_75k,branch,0
M004743,2025-03-08,40,f,other,67218,retired,50k_75k,online,0
M004744,2025-01-08,45,m,english,67203,student,75k_100k,online,0
M004745,2025-03-10,59,f,english,67212,retired,25k_50k,online,0
M004746,2024-07-05,37,f,spanish,80022,part_time,25k_50k,branch,0
M004747,2025-01-24,42,f,english,80122,student,100k_plus,online,0
M004748,2024-08-05,27,m,english,67208,full_time,25k_50k,online,0
M004749,2024-04-17,30,f,spanish,80121,unemployed,50k_75k,branch,0
M004750,2025-07-03,41,f,english,80017,full_time,25k_50k,online,0
M004751,2024-12-14,53,f,spanish,80203,full_time,100k_plus,online,0
M004752,2025-06-05,37,f,english,80220,full_time,100k_plus,branch,0
M004753,2024-01-26,37,f,spanish,80015,student,25k_50k,online,0
M004754,2024-02-17,35,m,english,80216,student,50k_75k,branch,0
M004755,2025-01-04,34,f,english,80022,full_time,75k_100k,online,0
M004756,2024-01-14,44,m,english,80220,student,75k_100k,online,0
M004757,2025-09-03,22,m,english,80231,retired,50k_75k,online,0
M004758,2024-07-05,55,m,spanish,80207,part_time,25k_50k,online,0
M004759,2025-06-07,32,f,english,80227,full_time,50k_75k,branch,0
M004760,2024-10-05,49,f,spanish,80022,part_time,75k_100k,branch,1
M004761,2024-12-06,25,m,english,80212,retired,100k_plus,online,1
M004762,2024-11-23,48,m,spanish,80226,retired,50k_75k,online,0
M004763,2025-09-25,48,other,english,80205,full_time,25k_50k,referral,0
M004764,2025-08-29,45,f,english,80207,full_time,under_25k,online,0
M004765,2024-01-25,28,f,spanish,80218,full_time,100k_plus,branch,0
M004766,2025-06-12,43,f,spanish,80033,full_time,50k_75k,online,0
M004767,2025-03-01,26,f,spanish,67206,full_time,75k_100k,branch,0
M004768,2024-01-29,37,f,english,80218,full_time,75k_100k,online,0
M004769,2024-11-18,52,m,english,80211,part_time,100k_plus,online,0
M004770,2024-11-08,50,m,english,80204,full_time,25k_50k,referral,0
M004771,2025-08-06,40,m,spanish,80203,full_time,50k_75k,online,0
M004772,2024-09-26,28,m,english,80227,full_time,100k_plus,online,0
M004773,2024-10-21,48,f,english,80203,full_time,50k_75k,online,1
M004774,2024-08-10,40,f,spanish,67206,retired,under_25k,online,0
M004775,2024-03-15,18,f,spanish,80219,full_time,25k_50k,online,0
M004776,2024-04-11,49,unknown,spanish,80015,part_time,25k_50k,online,0
M004777,2025-06-15,40,f,english,67206,full_time,100k_plus,branch,0
M004778,2025-09-20,54,f,english,67227,part_time,25k_50k,branch,0
M004779,2024-06-21,27,m,english,80224,full_time,100k_plus,branch,0
M004780,2024-01-04,18,f,spanish,80222,full_time,under_25k,online,0
M004781,2025-04-23,43,m,english,80203,part_time,25k_50k,online,0
M004782,2025-01-29,43,f,english,80012,full_time,100k_plus,branch,0
M004783,2025-09-17,20,m,spanish,80209,full_time,100k_plus,online,0
M004784,2024-06-15,28,f,spanish,80218,student,25k_50k,referral,0
M004785,2024-10-26,73,f,spanish,80111,full_time,25k_50k,online,0
M004786,2024-04-27,36,m,english,67211,student,50k_75k,referral,0
M004787,2025-05-26,49,f,english,80015,full_time,under_25k,branch,1
M004788,2025-09-03,32,m,spanish,80122,full_time,100k_plus,online,0
M004789,2024-06-23,18,m,english,80017,full_time,50k_75k,online,0
M004790,2024-06-07,38,f,spanish,67208,full_time,50k_75k,referral,1
M004791,2025-01-18,37,m,other,80022,full_time,under_25k,online,0
M004792,2024-08-14,35,f,english,80205,full_time,under_25k,online,0
M004793,2024-02-07,39,m,other,80205,student,50k_75k,referral,0
M004794,2025-04-07,43,f,english,67207,retired,25k_50k,referral,0
M004795,2025-03-06,38,f,english,80207,part_time,75k_100k,online,0
M004796,2024-04-13,25,m,english,67219,full_time,75k_100k,online,0
M004797,2024-07-11,46,m,spanish,80030,full_time,under_25k,online,0
M004798,2024-09-06,18,f,english,80022,full_time,50k_75k,online,1
M004799,2024-01-13,18,m,english,80227,full_time,75k_100k,online,0
M004800,2025-07-20,49,m,english,80111,part_time,50k_75k,online,0
M004801,2025-08-19,46,f,other,80122,student,100k_plus,online,0
M004802,2025-09-12,39,m,english,67212,full_time,under_25k,online,0
M004803,2025-07-08,23,f,english,67218,full_time,25k_50k,online,0
M004804,2025-01-22,32,f,english,80014,unemployed,25k_50k,referral,0
M004805,2024-03-11,37,m,spanish,67227,full_time,100k_plus,branch,0
M004806,2025-07-24,21,m,english,80120,retired,25k_50k,branch,0
M004807,2025-03-13,31,m,spanish,80206,student,50k_75k,referral,0
M004808,2024-02-13,48,f,english,67226,full_time,100k_plus,online,0
M004809,2024-09-28,57,m,english,80231,full_time,100k_plus,online,0
M004810,2024-01-14,35,m,english,80219,unemployed,100k_plus,event,0
M004811,2025-01-05,49,m,english,67206,part_time,50k_75k,branch,0
M004812,2024-04-21,18,m,english,80231,full_time,75k_100k,branch,0
M004813,2025-01-13,48,f,spanish,80218,full_time,50k_75k,branch,0
M004814,2024-11-09,30,m,english,80014,part_time,50k_75k,online,0
M004815,2025-02-18,44,m,english,80212,full_time,25k_50k,referral,0
M004816,2025-04-29,37,m,english,80014,full_time,75k_100k,branch,0
M004817,2024-06-17,56,m,spanish,67207,full_time,25k_50k,online,0
M004818,2024-09-02,30,m,spanish,80206,full_time,100k_plus,online,1
M004819,2024-09-22,48,m,english,80216,full_time,25k_50k,online,0
M004820,2024-08-30,37,m,english,80212,full_time,50k_75k,online,0
M004821,2024-10-26,38,f,english,67204,full_time,50k_75k,online,0
M004822,2024-11-22,38,m,spanish,80220,full_time,25k_50k,online,0
M004823,2025-06-13,30,f,english,67214,unemployed,under_25k,online,0
M004824,2025-08-17,40,m,english,80211,part_time,25k_50k,online,0
M004825,2024-12-07,39,f,english,80112,full_time,100k_plus,branch,0
M004826,2025-07-07,43,m,spanish,67207,part_time,100k_plus,online,0
M004827,2024-09-05,41,f,english,80010,full_time,under_25k,referral,0
