account_id,member_id,account_type,open_date,status,balance,interest_rate,funded_flag
A012944,M005541,savings,2023-12-28,active,3104.29,3.532,1
A012945,M009058,savings,2023-08-26,active,8299.78,2.033,1
A012946,M004900,savings,2023-08-16,active,344.5,3.668,1
A012947,M004977,savings,2023-07-22,active,3202.43,0.995,0
A012948,M000252,savings,2023-07-01,active,2429.1,2.515,1
A012949,M003410,checking,2023-09-25,active,8346.59,2.101,1
A012950,M005848,checking,2023-01-07,active,5187.97,1.884,1
A012951,M004754,credit_card,2023-04-01,active,13715.47,1.793,1
A012952,M007979,checking,2023-06-08,active,23571.59,3.098,1
A012953,M001669,loan,2024-06-02,active,2249.53,1.906,1
A012954,M009254,checking,2023-07-31,active,3465.9,2.334,1
A012955,M004230,cd,2024-04-03,active,15351.23,3.297,1
A012956,M009531,checking,2024-04-24,active,4903.34,1.397,1
A012957,M009846,credit_card,2024-09-19,active,1384.6,2.172,1
A012958,M003377,loan,2023-09-14,active,2251.71,0.365,1
A012959,M007760,checking,2024-07-16,active,13005.52,2.542,1
A012960,M001741,checking,2024-02-23,active,2230.53,4.181,1
A012961,M000626,savings,2023-06-28,active,9566.6,0.1,1
A012962,M003402,savings,2024-04-24,active,12256.47,1.559,1
A012963,M007686,loan,2024-08-08,closed,9949.61,1.873,1
A012964,M007888,checking,2023-08-27,active,18086.51,1.906,1
A012965,M005713,checking,2024-02-14,active,11835.18,3.101,1
A012966,M006346,checking,2023-09-22,closed,206.21,2.806,1
A012967,M000891,savings,2023-05-15,active,4071.41,1.737,1
A012968,M009741,savings,2024-01-17,active,3099.67,2.129,1
A012969,M005486,checking,2023-12-04,active,2166.84,1.05,1
A012970,M003285,credit_card,2023-04-09,active,2568.69,2.786,1
A012971,M002730,savings,2024-08-10,active,6902.38,0.988,1
A012972,M002468,savings,2024-07-13,active,2476.08,2.193,1
A012973,M000325,checking,2023-01-16,active,2246.6,2.262,1
A012974,M002041,checking,2024-08-12,active,3955.41,1.799,1
A012975,M003605,checking,2024-02-02,active,5863.58,0.1,0
A012976,M007413,savings,2024-07-09,active,2413.86,2.203,1
A012977,M005037,savings,2023-08-10,active,229.06,2.387,1
A012978,M006536,credit_card,2024-09-25,active,7352.23,0.1,1
A012979,M006839,loan,2023-06-17,active,1588.15,0.1,0
A012980,M002373,savings,2023-12-29,active,1376.13,2.66,0
A012981,M002959,savings,2024-03-30,active,2636.84,2.391,1
A012982,M006527,savings,2024-05-04,active,10221.11,1.74,1
A012983,M005014,checking,2024-06-28,closed,2754.23,2.073,1
A012984,M007583,checking,2023-12-27,active,13917.35,0.1,1
A012985,M005734,checking,2024-09-15,closed,12384.37,2.331,1
A012986,M002599,savings,2023-02-24,active,1591.37,2.391,1
A012987,M007500,savings,2023-06-29,active,492.64,2.311,1
A012988,M006516,loan,2024-01-25,closed,2430.97,2.348,1
A012989,M000972,checking,2023-07-06,active,17237.12,3.857,1
A012990,M006257,savings,2023-05-28,active,1593.17,2.292,1
A012991,M004154,savings,2024-08-18,active,17942.33,1.101,1
A012992,M005281,savings,2023-04-05,active,3171.28,2.075,1
A012993,M001470,savings,2023-10-28,active,2375.55,2.843,1
A012994,M005277,checking,2024-05-21,closed,8370.97,2.206,1
A012995,M000912,savings,2023-05-26,active,7410.14,1.645,1
A012996,M006732,credit_card,2024-05-21,active,2959.04,2.138,0
A012997,M001017,credit_card,2023-01-04,active,4281.81,1.834,1
A012998,M004433,savings,2023-06-23,active,2864.14,2.938,1
A012999,M009209,checking,2024-07-30,active,17475.4,2.133,1
A013000,M009516,checking,2024-04-18,active,6062.82,1.868,1
A013001,M004438,checking,2023-11-03,active,2662.27,2.083,1
A013002,M001382,savings,2023-07-16,active,4141.12,3.179,1
A013003,M006098,savings,2023-11-06,closed,3812.82,2.424,0
A013004,M001275,savings,2024-07-09,active,7888.41,3.059,1
A013005,M004057,savings,2024-01-21,active,3108.32,2.757,1
A013006,M004623,credit_card,2024-09-08,active,6801.3,2.019,1
A013007,M008902,cd,2023-09-17,active,1806.19,3.347,1
A013008,M007433,checking,2024-01-04,active,1714.98,1.926,1
A013009,M007141,checking,2023-04-08,active,5320.89,2.587,1
A013010,M000245,checking,2023-10-22,active,7199.6,1.375,1
A013011,M000737,cd,2023-02-18,active,10525.95,1.854,1
A013012,M009086,loan,2023-09-18,active,11610.77,1.534,1
A013013,M007033,credit_card,2024-09-22,active,1015.82,2.675,1
A013014,M006557,savings,2024-01-16,active,12189.14,1.883,1
A013015,M009611,checking,2023-08-17,active,13843.15,3.027,1
A013016,M002740,cd,2023-08-28,active,2670.9,1.155,1
A013017,M009970,cd,2023-01-16,active,8825.53,3.005,1
A013018,M002926,savings,2024-01-05,active,3003.07,2.097,1
A013019,M003577,loan,2023-08-22,active,4960.07,1.158,1
A013020,M003342,loan,2023-11-20,active,6306.38,2.127,1
A013021,M001366,loan,2023-12-04,active,16426.46,1.993,1
A013022,M008639,savings,2024-02-06,active,15719.86,1.869,1
A013023,M005066,cd,2024-04-14,active,11005.59,1.33,1
A013024,M005721,credit_card,2023-05-30,active,993.46,3.451,1
A013025,M001373,loan,2024-03-08,active,1671.06,2.349,1
A013026,M001586,checking,2023-12-30,active,3304.85,1.276,1
A013027,M005539,loan,2024-01-08,active,1584.44,1.718,1
A013028,M006220,loan,2024-01-17,active,2341.23,2.653,1
A013029,M001975,checking,2023-01-20,active,5960.24,1.388,1
A013030,M001502,loan,2023-02-10,closed,731.19,2.08,1
A013031,M002172,checking,2023-07-10,active,835.21,2.745,1
A013032,M005531,savings,2023-03-06,active,5726.25,3.163,1
A013033,M002476,savings,2024-01-27,active,3077.42,2.946,1
A013034,M006618,savings,2023-01-28,active,4485.19,2.845,1
A013035,M009687,cd,2024-08-09,active,9497.56,2.315,1
A013036,M005572,cd,2024-01-11,active,383.49,1.43,1
A013037,M008954,credit_card,2024-02-05,active,1454.73,1.371,0
A013038,M006565,savings,2024-05-08,active,1627.08,3.068,1
A013039,M009231,credit_card,2024-05-24,active,9473.49,3.462,1
A013040,M006784,checking,2023-03-04,closed,2373.82,0.411,1
A013041,M003093,checking,2024-02-03,closed,4479.57,2.159,0
A013042,M003297,loan,2024-01-17,active,1192.26,1.48,0
A013043,M005636,savings,2024-09-21,active,1264.44,3.333,1
A013044,M006024,credit_card,2023-09-27,active,4575.06,3.053,1
A013045,M004631,loan,2023-04-21,active,1695.85,2.38,1
A013046,M001648,credit_card,2024-04-21,closed,4588.91,1.82,1
A013047,M007358,savings,2023-10-26,active,49.21,1.221,1
A013048,M001684,checking,2023-05-23,active,15998.98,2.478,1
A013049,M007255,credit_card,2024-07-28,active,1338.38,2.372,1
A013050,M006311,credit_card,2023-05-02,active,13069.86,2.058,1
A013051,M005771,savings,2024-01-04,active,2244.49,1.82,1
A013052,M002874,cd,2023-06-30,closed,3745.35,1.341,1
A013053,M007519,cd,2024-07-14,active,2358.16,1.695,1
A013054,M009397,savings,2024-07-10,active,19203.42,0.552,0
A013055,M005040,savings,2023-08-07,active,7051.05,2.28,1
A013056,M003469,savings,2023-02-25,active,1966.96,2.658,1
A013057,M003602,checking,2024-09-14,active,5970.3,2.771,1
A013058,M003149,savings,2024-04-23,closed,14255.16,3.402,1
A013059,M006448,checking,2023-08-18,active,4477.05,0.775,1
A013060,M009026,savings,2024-01-15,active,694.23,0.473,0
A013061,M007825,checking,2023-06-22,active,3430.06,1.376,1
A013062,M007532,checking,2024-06-12,active,4343.76,0.713,1
A013063,M000167,loan,2024-07-06,active,4405.73,1.018,1
A013064,M005865,savings,2024-03-28,active,22300.76,1.493,0
A013065,M003005,savings,2023-09-11,active,26658.08,0.531,1
A013066,M006566,savings,2024-09-12,active,1878.24,2.924,0
A013067,M008240,savings,2024-02-12,active,2969.26,2.777,1
A013068,M000459,credit_card,2024-05-11,active,2682.46,1.548,1
A013069,M003571,loan,2024-02-19,active,5525.64,2.783,1
A013070,M005645,cd,2023-04-29,active,3973.97,2.487,1
A013071,M000346,savings,2023-11-10,active,2331.71,1.35,1
A013072,M001988,checking,2024-04-16,active,6757.8,1.956,1
A013073,M005155,savings,2024-05-27,active,2433.87,1.861,0
A013074,M004713,savings,2023-07-11,active,364.49,2.616,1
A013075,M002970,checking,2023-01-28,active,2081.93,3.081,1
A013076,M002726,savings,2024-06-19,active,378.47,2.139,1
A013077,M003000,savings,2023-08-24,active,10966.36,1.275,1
A013078,M004465,checking,2024-08-29,closed,5038.57,0.54,1
A013079,M007324,loan,2023-08-14,active,13144.16,2.332,1
A013080,M000067,savings,2024-01-23,active,3254.37,3.172,1
A013081,M008917,checking,2023-11-12,active,3687.22,3.481,1
A013082,M000576,checking,2023-10-26,active,15256.93,1.611,1
A013083,M004450,savings,2023-08-31,active,3305.48,1.837,1
A013084,M005136,savings,2023-01-05,active,723.02,2.918,1
A013085,M003218,savings,2023-08-21,active,1060.81,1.811,0
A013086,M008519,cd,2024-03-24,active,18147.35,1.543,1
A013087,M000861,loan,2024-04-25,active,3193.08,3.838,1
A013088,M002920,savings,2023-09-18,active,8301.16,1.852,0
A013089,M007555,savings,2024-09-08,active,1432.48,3.413,1
A013090,M000932,loan,2023-08-17,closed,22094.63,3.307,1
A013091,M002925,savings,2024-08-27,active,932.14,1.957,1
A013092,M008946,cd,2024-08-01,active,916.52,1.51,1
A013093,M005301,checking,2024-03-03,closed,2991.6,1.89,1
A013094,M003096,checking,2024-06-27,active,12545.7,2.188,1
A013095,M000236,savings,2024-04-12,closed,2731.14,0.255,1
A013096,M001965,savings,2024-09-18,closed,3170.01,3.423,0
A013097,M007008,savings,2023-12-15,active,1489.36,1.584,1
A013098,M000069,savings,2024-05-01,active,3305.11,3.08,0
A013099,M009877,loan,2024-04-18,active,3941.13,3.524,1
A013100,M006327,savings,2024-09-15,closed,2191.61,0.1,1
A013101,M009379,loan,2024-09-29,active,1437.46,1.859,0
A013102,M004131,savings,2024-05-16,closed,446.58,1.914,1
A013103,M003874,savings,2023-02-16,active,184.69,2.19,0
A013104,M006636,cd,2023-07-14,active,16217.25,2.884,1
A013105,M005733,checking,2023-12-10,closed,12404.37,2.664,1
A013106,M004354,savings,2023-10-30,active,25210.88,1.998,1
A013107,M006077,checking,2024-06-06,active,10548.21,2.411,1
A013108,M009552,checking,2024-07-14,active,163.53,0.938,1
A013109,M001894,savings,2023-05-10,active,3723.08,1.637,1
A013110,M000058,cd,2023-05-20,active,3172.76,1.751,1
A013111,M001442,checking,2023-01-10,active,13108.45,1.112,0
A013112,M007313,checking,2023-08-05,active,1829.72,1.192,1
A013113,M005050,checking,2023-10-23,active,675.2,0.767,1
A013114,M008679,credit_card,2024-05-04,active,29498.45,1.912,1
A013115,M007622,savings,2024-02-27,active,4092.94,1.813,0
A013116,M007160,checking,2024-01-04,active,4765.65,1.563,1
A013117,M002389,loan,2023-04-14,active,20118.5,1.896,1
A013118,M009306,credit_card,2023-03-17,active,1726.48,1.821,1
A013119,M006166,checking,2023-05-01,active,1213.34,1.342,1
A013120,M008456,loan,2023-07-31,active,2332.5,3.236,1
A013121,M004135,checking,2024-06-18,active,5668.58,1.68,1
A013122,M003136,savings,2023-10-14,active,5050.63,2.633,1
A013123,M000609,checking,2023-04-25,active,3404.21,1.962,1
A013124,M006533,checking,2023-04-09,active,23839.89,2.074,1
A013125,M007322,credit_card,2024-09-21,active,9369.2,4.471,1
A013126,M001627,cd,2023-03-29,closed,11026.89,2.296,1
A013127,M000239,checking,2023-03-17,active,10737.28,3.461,0
A013128,M007671,loan,2024-03-15,active,645.79,2.053,1
A013129,M003937,checking,2024-05-13,active,6421.35,1.854,1
A013130,M000050,loan,2023-08-16,active,10363.44,3.494,1
A013131,M003512,savings,2024-04-22,active,1368.96,0.712,0
A013132,M002580,checking,2023-11-15,active,2271.87,1.488,0
A013133,M001282,checking,2024-08-21,active,19279.29,3.965,1
A013134,M007811,checking,2023-02-16,closed,1402.69,2.818,1
A013135,M001970,checking,2024-03-27,active,11243.81,2.186,1
A013136,M000483,loan,2023-02-04,active,3158.27,2.726,1
A013137,M009688,credit_card,2024-06-05,active,10021.51,2.094,1
A013138,M005610,savings,2024-04-22,active,4620.34,3.772,1
A013139,M007958,savings,2023-09-27,active,4530.99,0.981,1
A013140,M003300,checking,2024-08-13,closed,7029.86,1.01,1
A013141,M007670,savings,2024-01-31,closed,7202.52,1.973,1
A013142,M002703,credit_card,2024-04-08,active,1257.99,1.794,1
A013143,M008338,credit_card,2023-09-06,active,13669.06,1.757,0
A013144,M004847,checking,2023-06-23,active,6115.48,3.144,1
A013145,M001340,savings,2023-07-26,active,5535.85,1.328,1
A013146,M002032,cd,2023-04-13,closed,1559.94,0.602,1
A013147,M008229,credit_card,2023-02-23,active,4027.24,1.828,1
A013148,M005364,credit_card,2023-09-04,active,13977.04,3.631,1
A013149,M007345,savings,2023-05-09,active,16483.03,1.941,1
A013150,M001921,savings,2023-02-12,active,13810.32,2.595,1
A013151,M003966,credit_card,2023-03-10,active,213.02,3.784,1
A013152,M009922,savings,2024-01-06,active,2184.59,1.754,1
A013153,M001732,savings,2023-03-28,active,677.27,0.322,1
A013154,M002478,checking,2023-05-09,active,16587.29,2.106,1
A013155,M000254,savings,2024-01-23,active,1191.0,1.984,1
A013156,M005362,savings,2023-09-13,active,2258.94,0.857,1
A013157,M008567,savings,2024-02-21,active,3154.77,0.21,1
A013158,M001771,checking,2023-06-01,active,15917.71,2.28,1
A013159,M004500,loan,2023-02-11,active,10802.66,2.134,1
A013160,M008753,savings,2023-01-30,closed,17269.67,4.148,1
A013161,M009197,savings,2023-10-01,active,2653.16,2.808,1
A013162,M001092,savings,2023-01-12,active,4062.01,1.403,1
A013163,M002434,checking,2023-10-15,active,508.43,0.994,0
A013164,M008341,checking,2023-05-16,active,3382.56,2.088,1
A013165,M003857,savings,2023-11-29,active,2998.72,3.044,1
A013166,M009748,checking,2023-09-15,active,15450.1,3.459,0
A013167,M001656,checking,2023-10-24,active,10121.81,1.974,1
A013168,M007919,checking,2023-03-12,active,4875.09,2.351,1
A013169,M009723,savings,2023-03-13,closed,12937.9,1.813,1
A013170,M000322,checking,2023-02-07,active,3343.77,2.589,1
A013171,M003988,savings,2023-07-06,active,13888.75,1.77,1
A013172,M004725,checking,2023-07-24,active,9558.99,1.313,1
A013173,M004322,loan,2023-11-27,active,35001.35,2.413,1
A013174,M005387,loan,2023-01-12,active,7672.38,2.359,1
A013175,M008490,loan,2024-07-27,active,455.78,1.142,1
A013176,M002299,checking,2024-03-08,active,12661.64,1.864,1
A013177,M004745,checking,2023-12-10,active,2568.39,2.033,1
A013178,M000353,savings,2023-06-09,active,3930.66,2.154,1
A013179,M003215,checking,2023-01-13,active,3810.93,1.899,0
A013180,M000592,savings,2024-01-02,active,2149.83,1.051,1
A013181,M001505,checking,2023-01-30,active,18708.36,0.851,1
A013182,M008238,savings,2023-09-01,active,3656.1,0.1,1
A013183,M007698,loan,2023-07-19,active,7674.56,1.234,1
A013184,M005298,loan,2024-01-05,closed,3566.43,1.647,1
A013185,M009648,checking,2024-01-29,active,15791.34,0.889,1
A013186,M004999,credit_card,2023-06-12,active,3008.39,2.156,1
A013187,M002593,credit_card,2024-06-01,active,13540.79,2.223,1
A013188,M002256,checking,2023-09-10,active,6267.56,1.003,1
A013189,M008594,savings,2023-12-02,active,5134.57,2.451,0
A013190,M004319,cd,2024-07-31,active,14415.9,2.23,1
A013191,M008968,credit_card,2023-05-09,active,248.71,0.1,1
A013192,M007541,credit_card,2023-07-15,active,11542.85,1.121,1
A013193,M005048,savings,2023-03-05,active,716.32,1.152,1
A013194,M007199,savings,2024-04-09,active,9561.62,0.1,1
A013195,M001765,savings,2023-03-13,active,9026.59,1.646,1
A013196,M007089,credit_card,2024-08-03,active,593.75,1.422,1
A013197,M008512,cd,2023-10-07,active,12621.91,3.063,1
A013198,M002884,checking,2023-06-11,active,2271.96,2.603,0
A013199,M007468,checking,2023-07-13,active,4540.72,3.349,0
A013200,M004809,credit_card,2024-05-28,active,13765.84,1.797,1
A013201,M009567,cd,2023-06-14,active,691.16,0.624,1
A013202,M007876,credit_card,2023-06-14,active,2172.57,1.491,1
A013203,M003577,credit_card,2023-03-14,active,1662.98,0.745,1
A013204,M004055,savings,2024-04-25,active,101.1,1.001,1
A013205,M009715,savings,2023-03-16,active,341.16,1.542,1
A013206,M002680,savings,2023-05-31,active,2567.09,1.146,1
A013207,M007092,checking,2023-06-05,active,2541.79,1.772,1
A013208,M007943,savings,2023-04-19,active,1657.47,1.2,1
A013209,M001045,savings,2023-02-13,closed,792.96,3.042,1
A013210,M000299,savings,2024-06-01,active,4172.82,1.433,1
A013211,M004298,checking,2023-11-16,active,4064.09,2.125,1
A013212,M003091,checking,2024-08-13,active,14785.31,3.783,1
A013213,M009727,checking,2024-02-03,closed,6552.12,1.02,1
A013214,M008639,credit_card,2024-04-25,active,572.4,0.1,1
A013215,M004174,checking,2023-09-26,active,12479.37,2.545,0
A013216,M003645,checking,2023-10-10,active,1991.59,0.498,1
A013217,M001293,checking,2024-05-07,active,17353.52,1.848,0
A013218,M008891,checking,2023-04-19,active,3791.44,3.88,1
A013219,M008368,savings,2023-01-04,active,13212.42,4.099,1
A013220,M001269,savings,2024-08-30,active,3819.26,1.698,1
A013221,M004978,checking,2024-08-20,active,1578.2,1.562,1
A013222,M003182,checking,2023-01-31,active,6803.99,1.707,1
A013223,M008337,savings,2023-12-05,active,1723.95,2.119,1
A013224,M009094,checking,2024-03-29,closed,7783.29,0.191,1
A013225,M008809,credit_card,2023-09-30,closed,1463.21,2.503,1
A013226,M009589,loan,2023-05-23,active,11105.68,1.984,1
A013227,M009190,checking,2024-08-25,closed,22466.11,1.174,1
A013228,M008081,checking,2023-12-28,active,2014.2,3.357,0
A013229,M002686,checking,2024-02-20,active,421.49,2.35,1
A013230,M005055,loan,2024-02-22,active,12827.75,1.616,0
A013231,M005289,savings,2023-11-07,active,15628.85,1.298,0
A013232,M001084,checking,2024-03-11,active,8915.55,0.1,1
A013233,M008723,checking,2024-03-19,active,13045.62,1.71,1
A013234,M004418,checking,2024-08-11,active,5533.08,1.721,1
A013235,M000237,credit_card,2023-08-06,active,1941.0,0.527,1
A013236,M004360,checking,2023-11-21,active,3664.99,2.653,1
A013237,M005873,loan,2024-05-03,active,7009.59,1.241,1
A013238,M000271,savings,2023-02-02,active,4824.1,2.437,1
A013239,M002950,savings,2023-05-26,closed,6222.59,1.148,1
A013240,M005127,savings,2023-05-03,closed,3906.23,1.414,1
A013241,M005498,checking,2023-01-01,active,1476.26,2.234,1
A013242,M005876,credit_card,2023-05-06,active,9444.65,2.54,1
A013243,M001654,credit_card,2024-05-04,active,2131.14,1.807,1
A013244,M006374,savings,2024-03-04,closed,2124.23,1.48,1
A013245,M007323,savings,2024-09-01,active,2660.12,1.985,1
A013246,M009845,savings,2023-06-12,active,346.09,1.818,1
A013247,M009994,credit_card,2023-06-10,active,12853.42,1.856,1
A013248,M001206,checking,2023-08-16,active,3017.15,3.054,1
A013249,M006719,checking,2023-01-27,active,12141.6,2.278,1
A013250,M000393,savings,2023-11-27,active,106.5,0.701,1
A013251,M002618,savings,2024-08-29,closed,6721.88,0.1,1
A013252,M004835,checking,2024-06-01,active,5829.45,2.182,0
A013253,M006547,checking,2023-04-06,active,2614.72,1.587,1
A013254,M005176,credit_card,2023-07-01,active,3712.63,2.912,1
A013255,M006262,savings,2023-04-15,closed,2209.15,2.278,1
A013256,M000234,checking,2023-04-20,active,2370.19,2.031,1
A013257,M003632,savings,2023-05-26,active,1506.39,3.772,1
A013258,M005942,savings,2024-09-23,closed,4180.34,3.188,1
A013259,M002843,cd,2023-09-18,active,310.07,2.246,1
A013260,M008287,savings,2024-08-23,active,23928.72,1.725,1
A013261,M008353,checking,2024-09-06,active,2511.82,2.42,1
A013262,M007128,savings,2024-05-15,active,2100.59,0.509,1
A013263,M007033,savings,2023-12-14,active,332.79,1.142,1
A013264,M003134,credit_card,2024-03-23,active,2232.83,3.165,1
A013265,M009738,savings,2024-05-29,active,1361.32,3.054,1
A013266,M008220,savings,2023-08-14,active,3838.57,3.008,1
A013267,M009369,cd,2023-01-21,active,1638.36,4.072,1
A013268,M003789,cd,2023-01-22,active,1225.84,1.561,1
A013269,M005141,savings,2024-03-23,active,3430.42,1.636,1
A013270,M004311,checking,2024-03-25,active,92.86,1.971,1
A013271,M009631,loan,2024-03-17,active,7532.99,3.411,1
A013272,M007011,loan,2023-11-15,active,3333.65,3.217,1
