member_id,age,language_pref,zipcode,channel_signup,tenure_months,dep_90d,events_90d,lead_score,next_best_campaign
M008986,60,english,67206,online,21,17798.97,94,211.79897,CAMP_SAVINGS_BOOST
M005424,39,english,67211,online,17,11966.6,96,209.9666,CAMP_SAVINGS_BOOST
M002026,42,english,67227,online,13,23933.909999999993,90,209.93391,CAMP_SAVINGS_BOOST
M004057,58,english,80207,referral,12,14303.519999999993,94,208.30352,CAMP_SAVINGS_BOOST
M006440,46,english,80016,branch,12,9964.530000000002,96,207.96453,CAMP_SAVINGS_BOOST
M007160,35,english,67214,branch,18,21384.630000000005,90,207.38463000000002,CAMP_SAVINGS_BOOST
M008001,40,english,80211,referral,14,33326.47999999999,84,207.32648,CAMP_SAVINGS_BOOST
M001434,33,english,80227,referral,9,36650.90000000002,83,207.15090000000004,CAMP_SAVINGS_BOOST
M003619,54,english,80205,branch,16,36473.360000000015,82,206.47336,CAMP_SAVINGS_BOOST
M008619,48,spanish,80209,branch,4,8053.08,98,206.05308,CAMP_SAVINGS_BOOST
M000587,34,english,80209,referral,21,48808.76000000001,75,204.80876,CAMP_SAVINGS_BOOST
M000161,28,spanish,80207,branch,14,30551.679999999993,84,204.55168,CAMP_SAVINGS_BOOST
M008077,39,other,67204,online,7,8745.6,96,204.2456,CAMP_SAVINGS_BOOST
M000447,44,spanish,80209,online,8,38019.96000000001,81,204.01996,CAMP_SAVINGS_BOOST
M009932,30,english,80014,online,8,0.0,100,204.0,CAMP_SAVINGS_BOOST
M008402,54,spanish,80120,online,15,29537.039999999994,84,203.53704,CAMP_SAVINGS_BOOST
M003244,53,english,67219,branch,19,36663.640000000014,80,202.66364000000002,CAMP_SAVINGS_BOOST
M004602,51,english,80015,online,4,12479.300000000003,94,202.4793,CAMP_SAVINGS_BOOST
M008243,38,english,67204,online,21,21858.32999999999,87,201.85833,CAMP_SAVINGS_BOOST
M000724,49,spanish,67214,branch,6,6774.699999999996,96,201.7747,CAMP_SAVINGS_BOOST
M004300,30,english,80122,referral,8,59037.09999999998,69,201.03709999999998,CAMP_SAVINGS_BOOST
M000242,39,english,80110,branch,12,2644.8800000000006,96,200.64488,CAMP_SAVINGS_BOOST
M006863,63,spanish,67214,online,8,8699.6,93,198.6996,CAMP_SAVINGS_BOOST
M008635,27,english,80014,online,5,10186.4,93,198.6864,CAMP_SAVINGS_BOOST
M007695,47,english,80227,online,17,32361.930000000004,80,198.36193,CAMP_SAVINGS_BOOST
M007008,56,english,80111,online,19,0.0,96,198.0,CAMP_SAVINGS_BOOST
M000805,35,english,67226,branch,11,177.56,96,197.67756,CAMP_SAVINGS_BOOST
M000291,38,spanish,80120,online,21,29657.320000000007,81,197.65732,CAMP_SAVINGS_BOOST
M005037,66,english,80209,online,17,19636.079999999998,86,197.63608,CAMP_SAVINGS_BOOST
M004925,45,english,80120,online,21,15527.490000000002,88,197.52749,CAMP_SAVINGS_BOOST
M000775,47,spanish,67203,online,17,7196.9400000000005,92,197.19694,CAMP_SAVINGS_BOOST
M000119,54,english,80033,online,17,10939.520000000002,90,196.93952000000002,CAMP_SAVINGS_BOOST
M003145,45,english,80017,online,9,52039.560000000005,70,196.53956,CAMP_SAVINGS_BOOST
M000094,36,english,80017,online,3,70750.56000000003,62,196.25056,CAMP_SAVINGS_BOOST
M002953,46,english,80207,online,8,0.0,96,196.0,CAMP_SAVINGS_BOOST
M002260,42,english,67206,branch,8,0.0,96,196.0,CAMP_SAVINGS_BOOST
M000544,57,english,80016,online,10,4586.8,93,195.5868,CAMP_SAVINGS_BOOST
M009344,45,spanish,80222,online,20,14816.199999999999,87,194.8162,CAMP_SAVINGS_BOOST
M002747,43,spanish,80222,online,20,14440.229999999996,87,194.44022999999999,CAMP_SAVINGS_BOOST
M009181,39,spanish,67203,branch,16,12350.5,88,194.3505,CAMP_SAVINGS_BOOST
M009895,38,spanish,80120,online,18,120283.67000000007,34,194.2836700000001,CAMP_SAVINGS_BOOST
M006039,50,spanish,67214,referral,20,20129.129999999997,84,194.12913,CAMP_SAVINGS_BOOST
M009901,51,spanish,67203,online,12,0.0,94,194.0,CAMP_SAVINGS_BOOST
M007742,38,english,67214,online,8,49579.19999999996,70,193.57919999999996,CAMP_SAVINGS_BOOST
M002437,38,english,80202,referral,13,0.0,93,192.0,CAMP_SAVINGS_BOOST
M002468,40,english,67213,referral,4,37331.28,76,191.33128,CAMP_SAVINGS_BOOST
M004216,47,english,80030,branch,4,17228.399999999998,86,191.2284,CAMP_SAVINGS_BOOST
M001884,33,spanish,80223,branch,3,39448.3,75,190.94830000000002,CAMP_SAVINGS_BOOST
M001984,50,english,80122,online,17,25705.379999999997,79,189.70538,CAMP_SAVINGS_BOOST
M003557,48,english,80122,branch,19,27159.600000000006,78,189.1596,CAMP_SAVINGS_BOOST
M006426,46,spanish,80033,branch,3,65572.39000000003,61,189.07239000000004,CAMP_SAVINGS_BOOST
M002360,45,english,80016,referral,8,0.0,92,188.0,CAMP_SAVINGS_BOOST
M004428,30,english,67218,referral,8,39697.649999999994,72,187.69765,CAMP_SAVINGS_BOOST
M005270,49,english,80218,referral,20,1383.76,90,187.38376,CAMP_SAVINGS_BOOST
M008131,37,english,67219,online,6,8285.4,88,187.2854,CAMP_SAVINGS_BOOST
M001558,30,english,80211,online,12,39030.83999999998,71,187.03083999999998,CAMP_SAVINGS_BOOST
M000356,28,english,67218,referral,14,5023.480000000001,88,187.02348,CAMP_SAVINGS_BOOST
M007480,36,english,80016,online,21,10616.760000000002,85,186.61676,CAMP_SAVINGS_BOOST
M009748,26,english,67206,online,16,18423.840000000004,81,186.42384,CAMP_SAVINGS_BOOST
M004002,40,english,67219,online,20,20270.399999999994,80,186.2704,CAMP_SAVINGS_BOOST
M006723,44,english,67211,online,20,35965.12000000001,72,185.96512,CAMP_SAVINGS_BOOST
M002286,46,spanish,67219,online,16,15554.44,82,185.55444,CAMP_SAVINGS_BOOST
M009437,41,english,67213,branch,4,11492.6,86,185.4926,CAMP_SAVINGS_BOOST
M001798,30,english,80227,online,8,7444.650000000002,87,185.44465,CAMP_SAVINGS_BOOST
M006052,52,spanish,80226,online,17,34850.61000000001,72,184.85061000000002,CAMP_SAVINGS_BOOST
M005523,49,spanish,80205,branch,7,32930.40000000001,74,184.43040000000002,CAMP_SAVINGS_BOOST
M006567,58,english,80110,branch,10,23242.94,78,184.24294,CAMP_SAVINGS_BOOST
M000919,35,english,67219,branch,20,46101.83999999999,66,184.10183999999998,CAMP_SAVINGS_BOOST
M005979,43,english,80207,branch,17,9455.159999999998,84,183.45516,CAMP_SAVINGS_BOOST
M001201,42,english,80223,online,19,38888.850000000006,69,182.88885,CAMP_SAVINGS_BOOST
M003510,34,english,80122,online,14,50225.40000000003,63,182.22540000000004,CAMP_SAVINGS_BOOST
M004972,39,english,80030,online,12,36195.24,70,182.19524,CAMP_SAVINGS_BOOST
M006416,32,spanish,80227,branch,12,26078.800000000003,75,182.0788,CAMP_SAVINGS_BOOST
M008347,35,english,80033,online,12,7613.9000000000015,84,181.6139,CAMP_SAVINGS_BOOST
M009465,46,spanish,67213,online,18,19156.800000000003,78,181.1568,CAMP_SAVINGS_BOOST
M006852,31,english,67211,online,15,14820.449999999999,80,180.82045,CAMP_SAVINGS_BOOST
M000201,44,english,80122,online,19,6668.4800000000005,84,180.66848,CAMP_SAVINGS_BOOST
M008235,53,english,80120,online,20,14464.710000000001,80,180.46471,CAMP_SAVINGS_BOOST
M005942,49,english,67207,event,10,11441.6,82,180.4416,CAMP_SAVINGS_BOOST
M007984,63,spanish,67204,event,18,23793.999999999985,75,179.79399999999998,CAMP_SAVINGS_BOOST
M007537,35,english,80120,online,11,5340.02,84,178.84002,CAMP_SAVINGS_BOOST
M007960,35,english,80202,online,20,40580.25000000001,66,178.58025,CAMP_SAVINGS_BOOST
M008789,48,spanish,80205,branch,17,24432.94,74,178.43294,CAMP_SAVINGS_BOOST
M005997,54,english,80120,online,19,0.0,86,178.0,CAMP_SAVINGS_BOOST
M000666,41,spanish,80120,referral,15,13561.099999999993,79,177.56109999999998,CAMP_SAVINGS_BOOST
M007635,62,english,80122,referral,8,41308.0,66,177.308,CAMP_SAVINGS_BOOST
M009779,50,english,80033,referral,11,9062.280000000002,81,176.56228000000002,CAMP_SAVINGS_BOOST
M007437,31,english,80033,online,8,18297.999999999993,77,176.298,CAMP_SAVINGS_BOOST
M001726,53,english,80202,referral,9,12031.450000000003,79,174.53145,CAMP_SAVINGS_BOOST
M000241,30,spanish,80205,branch,17,22303.07999999999,73,174.30308,CAMP_SAVINGS_BOOST
M005467,44,spanish,80120,branch,17,12204.480000000003,78,174.20448,CAMP_SAVINGS_BOOST
M008050,41,english,67204,branch,14,0.0,84,174.0,CAMP_SAVINGS_BOOST
M004313,46,english,67207,online,8,13503.600000000002,78,173.5036,CAMP_SAVINGS_BOOST
M004610,30,english,80227,branch,11,0.0,84,173.5,CAMP_SAVINGS_BOOST
M007549,49,english,67203,online,11,0.0,84,173.5,CAMP_SAVINGS_BOOST
M008543,32,english,80110,branch,17,23470.920000000006,72,173.47092,CAMP_SAVINGS_BOOST
M004784,28,spanish,80218,referral,16,71330.31,48,173.33031,CAMP_SAVINGS_BOOST
M002250,51,spanish,80017,online,3,19540.710000000003,76,173.04071,CAMP_SAVINGS_BOOST
M008450,44,english,80219,online,18,6590.500000000001,80,172.5905,CAMP_SAVINGS_BOOST
M001762,49,english,80016,event,4,13750.880000000005,78,171.75088,CAMP_SAVINGS_BOOST
M003903,60,spanish,67203,online,17,21220.219999999998,72,171.22021999999998,CAMP_SAVINGS_BOOST
M005695,61,english,67207,online,20,17076.959999999995,74,171.07695999999999,CAMP_SAVINGS_BOOST
M001225,38,english,80121,branch,12,12929.63,76,170.92963,CAMP_SAVINGS_BOOST
M005771,63,english,80205,referral,3,18772.26,75,170.27226,CAMP_SAVINGS_BOOST
M007604,30,english,67211,referral,19,56106.08000000004,54,170.10608000000005,CAMP_SAVINGS_BOOST
M009903,27,english,67226,branch,10,47030.850000000006,59,170.03085000000002,CAMP_SAVINGS_BOOST
M003269,43,other,80017,online,12,0.0,82,170.0,CAMP_SAVINGS_BOOST
M000595,52,spanish,80226,online,14,7846.919999999999,78,169.84692,CAMP_SAVINGS_BOOST
M006511,59,english,80121,online,15,3621.4200000000005,80,169.62142,CAMP_SAVINGS_BOOST
M002684,49,english,80226,online,7,17710.240000000005,74,169.21024,CAMP_SAVINGS_BOOST
M006243,56,english,80015,online,10,51932.02000000001,56,168.93202000000002,CAMP_SAVINGS_BOOST
M004476,46,english,80014,online,6,21493.799999999996,72,168.4938,CAMP_SAVINGS_BOOST
M006789,27,english,80223,branch,12,34448.159999999996,64,168.44816,CAMP_SAVINGS_BOOST
M002222,32,english,80222,online,15,2116.8700000000003,80,168.11687,CAMP_SAVINGS_BOOST
M006653,31,spanish,67219,branch,10,14825.080000000002,74,167.82508,CAMP_SAVINGS_BOOST
M007856,30,english,80033,online,19,37775.280000000006,62,167.77528,CAMP_SAVINGS_BOOST
M002692,37,english,80209,online,14,9724.23,76,167.72423,CAMP_SAVINGS_BOOST
M006825,49,english,80120,online,11,21788.28,70,167.28828,CAMP_SAVINGS_BOOST
M009989,28,english,80202,online,17,29214.800000000003,66,167.2148,CAMP_SAVINGS_BOOST
M005783,45,english,80218,online,10,46096.37999999998,58,167.09637999999998,CAMP_SAVINGS_BOOST
M005028,35,english,67214,online,11,5548.5,78,167.0485,CAMP_SAVINGS_BOOST
M002347,34,english,80222,branch,5,0.0,82,166.5,CAMP_SAVINGS_BOOST
M006565,40,english,67207,branch,21,273.7800000000001,80,166.27378,CAMP_SAVINGS_BOOST
M000956,53,english,80202,branch,14,8147.399999999999,76,166.1474,CAMP_SAVINGS_BOOST
M001673,35,english,80222,event,7,6266.999999999999,78,165.767,CAMP_SAVINGS_BOOST
M002817,46,spanish,80202,branch,13,15074.500000000004,72,165.0745,CAMP_SAVINGS_BOOST
M005112,70,english,67211,online,14,55062.36000000001,52,165.06236,CAMP_SAVINGS_BOOST
M008068,51,english,80223,online,18,15030.120000000003,72,165.03012,CAMP_SAVINGS_BOOST
M006506,37,english,67206,online,18,20894.129999999997,69,164.89413,CAMP_SAVINGS_BOOST
M008515,35,english,80222,online,13,22636.800000000003,68,164.6368,CAMP_SAVINGS_BOOST
M006278,38,english,67204,branch,5,24038.96,69,164.53896,CAMP_SAVINGS_BOOST
M000351,44,english,67219,online,19,54480.960000000014,52,164.48096,CAMP_SAVINGS_BOOST
M002404,37,spanish,80111,online,5,1939.6799999999998,80,164.43968,CAMP_SAVINGS_BOOST
M007461,33,english,67214,branch,18,2251.44,78,164.25144,CAMP_SAVINGS_BOOST
M003681,27,english,67226,online,10,7202.130000000002,76,164.20213,CAMP_SAVINGS_BOOST
M002178,42,english,80211,branch,19,11830.96,73,163.83096,CAMP_SAVINGS_BOOST
M000702,53,english,67213,online,17,5555.43,76,163.55543,CAMP_SAVINGS_BOOST
M008331,37,english,80017,branch,6,12540.99,74,163.54099,CAMP_SAVINGS_BOOST
M000987,58,english,67204,referral,18,8775.900000000001,74,162.7759,CAMP_SAVINGS_BOOST
M000819,41,english,67207,online,13,6592.879999999999,75,162.59288,CAMP_SAVINGS_BOOST
M000328,49,english,80205,online,18,20329.43,68,162.32943,CAMP_SAVINGS_BOOST
M001676,36,english,80016,online,17,20289.179999999997,68,162.28918,CAMP_SAVINGS_BOOST
M008798,51,spanish,80223,branch,5,27784.6,66,162.2846,CAMP_SAVINGS_BOOST
M007773,37,spanish,80110,branch,6,35171.09999999999,62,162.1711,CAMP_SAVINGS_BOOST
M004687,30,english,80227,online,18,0.0,78,162.0,CAMP_SAVINGS_BOOST
M005099,31,english,80226,online,15,25910.160000000007,65,161.91016000000002,CAMP_SAVINGS_BOOST
M004111,54,english,80030,branch,6,18485.04,70,161.48504,CAMP_SAVINGS_BOOST
M009904,40,english,80224,online,10,0.0,78,161.0,CAMP_SAVINGS_BOOST
M002571,40,english,80121,online,16,22748.90000000001,66,160.74890000000002,CAMP_SAVINGS_BOOST
M000925,54,english,80223,referral,21,6585.65,74,160.58565,CAMP_SAVINGS_BOOST
M006688,29,english,67219,branch,4,10410.400000000001,74,160.4104,CAMP_SAVINGS_BOOST
M002614,40,spanish,80016,branch,17,10148.58,72,160.14858,CAMP_SAVINGS_BOOST
M000055,52,english,67207,online,15,18058.899999999998,68,160.0589,CAMP_SAVINGS_BOOST
M005329,46,english,67214,online,18,49760.149999999994,52,159.76015,CAMP_SAVINGS_BOOST
M008599,27,english,67213,online,9,19254.24,68,159.75424,CAMP_SAVINGS_BOOST
M007834,37,english,80030,referral,4,49733.2,54,159.7332,CAMP_SAVINGS_BOOST
M005840,33,english,67219,online,21,27080.550000000003,63,159.08055000000002,CAMP_SAVINGS_BOOST
M006350,31,english,80014,online,17,45046.35,54,159.04635,CAMP_SAVINGS_BOOST
M003475,31,spanish,67218,online,15,3016.05,75,159.01605,CAMP_SAVINGS_BOOST
M001463,37,english,80207,branch,6,0.0,78,159.0,CAMP_SAVINGS_BOOST
M007304,44,english,67211,branch,16,4436.48,74,158.43648,CAMP_SAVINGS_BOOST
M006051,57,english,80110,branch,14,0.0,76,158.0,CAMP_SAVINGS_BOOST
M002589,30,english,67213,online,17,7857.659999999999,72,157.85766,CAMP_SAVINGS_BOOST
M005098,27,english,80110,branch,11,0.0,76,157.5,CAMP_SAVINGS_BOOST
M008527,36,english,67213,referral,15,19387.439999999995,66,157.38744,CAMP_SAVINGS_BOOST
M004320,36,english,80224,referral,4,10513.36,72,156.51336,CAMP_SAVINGS_BOOST
M006262,49,english,80211,online,21,16239.230000000007,67,156.23923000000002,CAMP_SAVINGS_BOOST
M004797,46,spanish,80030,online,15,0.0,75,156.0,CAMP_SAVINGS_BOOST
M003741,31,english,80122,online,17,0.0,75,156.0,CAMP_SAVINGS_BOOST
M003572,56,spanish,80218,online,7,0.0,76,155.5,CAMP_SAVINGS_BOOST
M006311,38,english,67227,branch,11,29893.899999999987,60,155.39389999999997,CAMP_SAVINGS_BOOST
M003300,54,english,67204,online,4,3388.0,75,155.388,CAMP_SAVINGS_BOOST
M005387,56,spanish,80033,online,21,9380.95,70,155.38095,CAMP_SAVINGS_BOOST
M009524,66,spanish,67227,online,17,5185.299999999999,72,155.1853,CAMP_SAVINGS_BOOST
M003677,41,english,80224,branch,5,8506.08,72,155.00608,CAMP_SAVINGS_BOOST
M001716,39,english,80227,branch,17,20859.340000000007,64,154.85934,CAMP_SAVINGS_BOOST
M005478,40,english,80218,event,10,23479.999999999993,63,154.48,CAMP_SAVINGS_BOOST
M006257,57,english,80121,online,17,4376.599999999999,72,154.3766,CAMP_SAVINGS_BOOST
M003137,51,english,67206,online,7,6676.360000000001,72,154.17636,CAMP_SAVINGS_BOOST
M000365,48,english,80207,referral,18,22046.01,63,154.04601,CAMP_SAVINGS_BOOST
M000651,62,english,80224,online,20,28023.839999999997,60,154.02384,CAMP_SAVINGS_BOOST
M000086,34,english,80227,online,4,0.0,76,154.0,CAMP_SAVINGS_BOOST
M000449,34,spanish,67206,branch,12,9932.88,69,153.93288,CAMP_SAVINGS_BOOST
M003900,45,english,80226,online,9,15316.199999999999,67,153.8162,CAMP_SAVINGS_BOOST
M005451,35,spanish,80030,branch,16,19628.899999999998,64,153.6289,CAMP_SAVINGS_BOOST
M008460,59,english,67227,online,12,15627.719999999996,66,153.62772,CAMP_SAVINGS_BOOST
M007552,63,english,67218,online,17,7594.7300000000005,70,153.59473,CAMP_SAVINGS_BOOST
M003304,28,english,67207,online,14,33093.47999999999,57,153.09348,CAMP_SAVINGS_BOOST
M009867,44,english,67214,referral,7,17386.47,66,152.88647,CAMP_SAVINGS_BOOST
M002160,47,spanish,80218,online,18,32711.159999999978,57,152.71115999999998,CAMP_SAVINGS_BOOST
M002124,37,english,80014,referral,14,53907.40000000001,46,151.9074,CAMP_SAVINGS_BOOST
M008932,42,spanish,67203,branch,9,9372.369999999999,69,151.87237,CAMP_SAVINGS_BOOST
M005421,40,english,80016,branch,20,13867.619999999999,66,151.86762,CAMP_SAVINGS_BOOST
M002134,47,english,67213,branch,8,11739.480000000003,68,151.73948000000001,CAMP_SAVINGS_BOOST
M004183,30,spanish,67227,online,3,38049.4,56,151.5494,CAMP_SAVINGS_BOOST
M009425,50,english,80014,online,11,5922.3,70,151.4223,CAMP_SAVINGS_BOOST
M002715,44,english,80017,online,12,1313.8000000000002,72,151.3138,CAMP_SAVINGS_BOOST
M009230,40,spanish,67226,referral,6,8135.490000000001,70,151.13549,CAMP_SAVINGS_BOOST
M008132,47,spanish,80205,branch,12,25118.0,60,151.118,CAMP_SAVINGS_BOOST
M006156,45,english,80209,online,18,25043.59999999999,60,151.0436,CAMP_SAVINGS_BOOST
M005804,62,english,80014,online,21,12938.240000000002,66,150.93824,CAMP_SAVINGS_BOOST
M002371,38,english,80110,branch,17,36497.01000000001,54,150.49701000000002,CAMP_SAVINGS_BOOST
M004374,42,spanish,80202,referral,5,17990.64,65,150.49063999999998,CAMP_SAVINGS_BOOST
M007319,44,english,67214,online,14,12416.939999999999,66,150.41694,CAMP_SAVINGS_BOOST
M000563,50,spanish,80219,branch,19,20285.2,62,150.2852,CAMP_SAVINGS_BOOST
M005921,55,english,67204,branch,16,0.0,72,150.0,CAMP_SAVINGS_BOOST
M002343,46,english,80227,referral,14,3376.26,70,149.37626,CAMP_SAVINGS_BOOST
M001944,36,english,80211,online,9,28190.499999999993,58,148.6905,CAMP_SAVINGS_BOOST
M001518,48,english,67218,online,8,6555.359999999998,69,148.55536,CAMP_SAVINGS_BOOST
M008926,48,english,67211,referral,7,8986.800000000001,68,148.4868,CAMP_SAVINGS_BOOST
M006316,49,english,80218,branch,15,2019.2400000000007,70,148.01924,CAMP_SAVINGS_BOOST
M006849,70,spanish,80033,referral,8,0.0,72,148.0,CAMP_SAVINGS_BOOST
M009775,36,spanish,80120,online,3,18194.9,64,147.6949,CAMP_SAVINGS_BOOST
M007418,29,english,80207,online,7,0.0,72,147.5,CAMP_SAVINGS_BOOST
M002607,33,english,80218,online,16,13335.780000000002,64,147.33578,CAMP_SAVINGS_BOOST
M002254,40,spanish,80121,online,5,12786.0,66,147.286,CAMP_SAVINGS_BOOST
M008248,35,english,67206,branch,20,35260.19999999998,53,147.2602,CAMP_SAVINGS_BOOST
M002757,42,english,80111,online,18,15081.749999999998,63,147.08175,CAMP_SAVINGS_BOOST
M003383,43,english,80015,online,16,880.9000000000002,70,146.8809,CAMP_SAVINGS_BOOST
M003215,49,english,67204,referral,11,21289.28000000001,60,146.78928000000002,CAMP_SAVINGS_BOOST
M007165,31,english,80111,online,12,24519.059999999998,58,146.51906,CAMP_SAVINGS_BOOST
M008446,30,english,67219,referral,5,0.0,72,146.5,CAMP_SAVINGS_BOOST
M008797,34,english,80120,online,6,11370.870000000003,66,146.37087,CAMP_SAVINGS_BOOST
M008779,54,english,67211,branch,15,24359.519999999993,58,146.35952,CAMP_SAVINGS_BOOST
M002888,57,spanish,80121,online,13,0.0,70,146.0,CAMP_SAVINGS_BOOST
M006263,38,english,67204,online,13,0.0,70,146.0,CAMP_SAVINGS_BOOST
M005829,42,english,80209,online,20,39855.18,50,145.85518000000002,CAMP_SAVINGS_BOOST
M001512,38,english,67218,referral,15,5834.35,67,145.83435,CAMP_SAVINGS_BOOST
M005699,39,english,67218,branch,21,19820.250000000004,60,145.82025000000002,CAMP_SAVINGS_BOOST
M008664,60,other,80205,branch,15,15812.099999999999,62,145.8121,CAMP_SAVINGS_BOOST
M002461,41,spanish,80219,online,16,13630.500000000004,63,145.6305,CAMP_SAVINGS_BOOST
M006792,35,english,80033,online,5,10991.6,66,145.4916,CAMP_SAVINGS_BOOST
M002680,37,spanish,80014,branch,10,28423.170000000002,56,145.42317,CAMP_SAVINGS_BOOST
M009374,44,english,80202,online,8,18954.399999999998,61,144.9544,CAMP_SAVINGS_BOOST
M006119,47,spanish,80218,referral,17,6735.48,66,144.73548,CAMP_SAVINGS_BOOST
M005500,59,spanish,67227,branch,3,17039.440000000002,63,144.53944,CAMP_SAVINGS_BOOST
M008861,44,english,67207,event,16,22315.999999999996,58,144.316,CAMP_SAVINGS_BOOST
M002486,50,english,67227,branch,15,14242.149999999996,62,144.24215,CAMP_SAVINGS_BOOST
M002489,40,english,80222,online,14,18142.900000000005,60,144.1429,CAMP_SAVINGS_BOOST
M005171,44,spanish,80227,online,15,6127.56,66,144.12756,CAMP_SAVINGS_BOOST
M002439,35,english,67213,referral,12,0.0,69,144.0,CAMP_SAVINGS_BOOST
M001358,45,english,67207,online,4,1943.4100000000003,70,143.94341,CAMP_SAVINGS_BOOST
M009019,38,english,80015,branch,19,33312.36999999999,52,143.31237,CAMP_SAVINGS_BOOST
M005158,75,english,80202,online,20,33163.08,52,143.16308,CAMP_SAVINGS_BOOST
M009974,47,spanish,80016,online,19,20881.560000000023,58,142.88156000000004,CAMP_SAVINGS_BOOST
M001584,41,spanish,67203,online,9,24094.159999999996,57,142.59416,CAMP_SAVINGS_BOOST
M002307,47,other,80211,online,8,30517.65,54,142.51765,CAMP_SAVINGS_BOOST
M006760,42,spanish,67214,branch,5,0.0,70,142.5,CAMP_SAVINGS_BOOST
M007502,41,spanish,80030,online,5,0.0,70,142.5,CAMP_SAVINGS_BOOST
M003297,60,english,80111,branch,11,4972.16,66,142.47216,CAMP_SAVINGS_BOOST
M001732,36,english,67211,online,16,22260.18,57,142.26018,CAMP_SAVINGS_BOOST
M009712,48,english,80120,branch,10,37078.799999999996,50,142.0788,CAMP_SAVINGS_BOOST
M008359,33,english,80015,referral,10,48954.80000000001,44,141.9548,CAMP_SAVINGS_BOOST
M001106,28,english,80033,online,19,19809.510000000002,58,141.80951,CAMP_SAVINGS_BOOST
M008939,46,english,80016,online,7,38216.4,50,141.7164,CAMP_SAVINGS_BOOST
M005369,34,english,80226,online,13,23658.840000000004,56,141.65884,CAMP_SAVINGS_BOOST
M002388,29,spanish,67218,referral,18,11617.2,62,141.6172,CAMP_SAVINGS_BOOST
M006920,40,english,67213,online,11,6105.2,65,141.6052,CAMP_SAVINGS_BOOST
M009382,27,english,67219,branch,20,11341.499999999998,62,141.3415,CAMP_SAVINGS_BOOST
M004447,29,english,80224,online,12,3283.6700000000005,66,141.28367,CAMP_SAVINGS_BOOST
M009660,42,spanish,80202,branch,19,15095.800000000003,60,141.0958,CAMP_SAVINGS_BOOST
M006062,49,other,67204,online,12,11080.2,62,141.0802,CAMP_SAVINGS_BOOST
M004667,32,spanish,80222,branch,21,40697.1,47,140.6971,CAMP_SAVINGS_BOOST
M007184,29,english,80224,branch,17,6627.0,64,140.627,CAMP_SAVINGS_BOOST
M007491,37,english,80211,referral,5,2116.5099999999998,68,140.61651,CAMP_SAVINGS_BOOST
M006211,52,spanish,80223,online,19,2397.56,66,140.39756,CAMP_SAVINGS_BOOST
M002919,41,english,67204,online,4,0.0,69,140.0,CAMP_SAVINGS_BOOST
M006867,53,spanish,80015,online,17,23944.649999999998,55,139.94465,CAMP_SAVINGS_BOOST
M006862,62,spanish,80211,online,18,9773.0,62,139.773,CAMP_SAVINGS_BOOST
M007657,58,english,80223,referral,4,17772.04,60,139.77204,CAMP_SAVINGS_BOOST
M000338,36,other,80120,branch,15,1478.1299999999999,66,139.47813,CAMP_SAVINGS_BOOST
M009850,48,spanish,80227,branch,10,24186.719999999994,55,139.18671999999998,CAMP_SAVINGS_BOOST
M009294,45,english,67203,online,18,21044.520000000004,56,139.04452,CAMP_SAVINGS_BOOST
M007228,39,english,67203,branch,18,840.84,66,138.84084000000001,CAMP_SAVINGS_BOOST
M005444,34,english,80122,online,7,17318.880000000005,59,138.81888,CAMP_SAVINGS_BOOST
M009258,27,spanish,67226,online,15,28382.620000000006,52,138.38262,CAMP_SAVINGS_BOOST
M005777,45,spanish,67213,branch,9,31846.43,51,138.34643,CAMP_SAVINGS_BOOST
M002769,34,english,80218,online,20,0.0,66,138.0,CAMP_SAVINGS_BOOST
M007284,40,spanish,80226,online,4,5935.8,65,137.9358,CAMP_SAVINGS_BOOST
M004488,33,english,80219,online,16,7891.759999999999,62,137.89176,CAMP_SAVINGS_BOOST
M004149,34,english,80209,branch,5,21295.5,57,137.7955,CAMP_SAVINGS_BOOST
M008266,38,english,67214,branch,11,12154.240000000002,60,137.65424000000002,CAMP_SAVINGS_BOOST
M005364,29,english,67213,online,15,47504.879999999976,42,137.50487999999999,CAMP_SAVINGS_BOOST
M008148,60,english,67227,online,4,7446.0,64,137.446,CAMP_SAVINGS_BOOST
M002100,50,english,67218,branch,14,37354.66,47,137.35466,CAMP_SAVINGS_BOOST
M009453,32,english,80209,online,9,20254.559999999998,56,136.75456,CAMP_SAVINGS_BOOST
M001983,32,spanish,67211,event,18,8695.19,61,136.69519,CAMP_SAVINGS_BOOST
M003139,46,spanish,80226,online,9,0.0,66,136.5,CAMP_SAVINGS_BOOST
M001995,44,english,67218,online,5,9671.88,62,136.17188,CAMP_SAVINGS_BOOST
M005645,49,english,67226,branch,16,2163.0,64,136.163,CAMP_SAVINGS_BOOST
M008204,30,english,80202,online,4,12158.64,61,136.15864,CAMP_SAVINGS_BOOST
M008370,43,spanish,67226,branch,11,4599.18,63,136.09918,CAMP_SAVINGS_BOOST
M007500,38,english,80015,online,14,6056.4,62,136.0564,CAMP_SAVINGS_BOOST
M003773,31,spanish,80202,online,17,5747.67,62,135.74767,CAMP_SAVINGS_BOOST
M006177,38,spanish,67227,online,21,9648.300000000001,60,135.6483,CAMP_SAVINGS_BOOST
M000254,52,english,80202,branch,12,3256.2599999999998,63,135.25626,CAMP_SAVINGS_BOOST
M002314,46,english,80222,event,13,1234.5000000000002,64,135.2345,CAMP_SAVINGS_BOOST
